SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500112,STATE BANK  ,A ,Q,2760.00,2762.00,2695.90,2719.15,2719.15,2742.10,16918,251315,684040293.00,
500113,STEEL AUTH. ,A ,Q,81.20,81.45,78.70,80.30,80.30,81.00,7168,858660,68479275.00,
500114,TITAN       ,A ,Q,380.50,383.75,375.00,376.50,376.50,377.80,3474,108078,41018905.00,
500116,IDBI BANK L ,A ,Q,72.00,72.20,69.80,70.00,70.00,71.60,3578,275155,19492894.00,
500117,DCW LTD.    ,B ,Q,23.00,23.00,20.90,21.60,21.60,23.15,3016,618394,13311841.00,
500119,DHAMPUR SUGA,B ,Q,47.90,52.15,45.40,50.20,50.20,47.90,4589,343482,17202584.00,
500120,DIAMINES&CHM,B ,Q,37.15,38.00,36.65,37.00,37.00,37.90,66,3759,139547.00,
500123,ELANTAS     ,B ,Q,863.05,878.90,863.00,870.00,869.55,862.85,295,2995,2614316.00,
500124,DR.REDDY'S  ,A ,Q,3426.00,3503.55,3370.00,3475.90,3475.90,3441.20,6100,38392,132332427.00,
500125,E.I.D.PAR   ,A ,Q,235.00,247.95,228.75,235.15,235.15,232.80,5249,139209,33352893.00,
500126,MERCK LTD   ,B ,Q,828.75,829.00,813.55,816.30,816.30,823.65,513,2960,2426831.00,
500128,ELEC.CASTING,B ,Q,21.95,22.00,21.10,21.25,21.25,21.75,1445,231216,4974492.00,
500132,EMPEE SUGARS,B ,Q,4.49,4.85,4.21,4.60,4.80,4.49,44,8880,40409.00,
500133,ESAB INDIA  ,B ,Q,606.05,616.00,604.00,610.75,608.00,610.00,80,382,232753.00,
500134,ESSAR OIL   ,A ,Q,118.75,118.90,117.05,117.50,117.75,118.95,1611,74778,8802773.00,
500135,ESSEL PROP  ,B ,Q,128.50,130.00,123.15,125.05,125.05,124.55,3440,173202,22004189.00,
500136,ESTER INDUS.,B ,Q,27.00,27.00,25.75,25.85,25.80,26.25,229,26577,698495.00,
500139,FEDDER.LLYOD,B ,Q,80.20,81.15,76.30,77.95,78.35,80.00,1458,90944,7125841.00,
500141,FERRO ALLOYS,B ,Q,7.73,7.79,7.45,7.66,7.66,7.78,203,62336,473818.00,
500142,FGP LTD.    ,B ,Q,2.74,3.30,2.74,3.30,3.30,3.00,7,305,891.00,
500144,FINOL. CABLE,A ,Q,262.00,263.50,250.55,260.70,260.70,261.75,3885,107203,27686120.00,
500147,CMI FPE     ,B ,Q,520.00,520.00,500.00,500.90,505.00,485.00,26,559,287516.00,
500148,UFLEX LTD   ,B ,Q,173.00,176.85,166.45,168.35,168.35,172.25,6112,236015,40368934.00,
500150,FOSECO INDIA,B ,Q,955.05,975.00,952.10,966.40,966.40,950.50,80,536,515894.00,
500151,GOLDEN TOB  ,B ,Q,41.00,41.00,37.70,38.05,38.00,40.25,216,9450,366470.00,
500153,GANESH BENZO,B ,Q,5.42,5.70,5.31,5.61,5.69,5.37,38,8960,49046.00,
500155,GARDEN SILK ,B ,Q,37.55,38.25,37.05,37.25,37.25,38.00,64,3455,129285.00,
500159,METROGLOBL  ,B ,Q,57.25,61.00,57.25,57.95,57.95,60.85,49,2897,169091.00,
500160,GTL LTD.    ,B ,Q,22.00,22.60,21.40,21.55,21.55,21.85,920,128540,2812312.00,
500163,GODFREY PH  ,B ,Q,3020.00,3030.00,2976.05,2994.00,2982.00,3029.35,216,576,1731942.00,
500164,GODREJ IND  ,A ,Q,300.00,302.45,292.50,294.25,294.00,299.25,1961,71114,21187345.00,
500165,KANSAI NERO ,B ,Q,1886.00,1910.00,1880.10,1889.50,1898.85,1888.50,95,195,368910.00,
500166,GOODRICKE   ,B ,Q,176.00,184.90,174.10,182.00,182.00,176.45,1070,52535,9479146.00,
500168,GOODYEAR (I),B ,Q,634.00,642.00,625.00,630.95,630.95,631.25,1483,21704,13771952.00,
500170,GTN INDUS   ,B ,Q,12.75,12.75,12.55,12.60,12.60,12.70,14,1666,21151.00,
500171,GHCL LTD    ,B ,Q,87.90,87.90,84.65,85.85,85.85,86.85,921,52069,4479781.00,
500173,GUJ.FLOURO  ,B ,Q,754.00,770.00,708.00,728.90,728.90,760.45,1537,29507,21644546.00,
500174,GUJ.LEASE   ,B ,Q,2.37,2.94,2.37,2.89,2.89,2.70,18,2225,5804.00,
500179,HCL INFOSYS ,B ,Q,73.85,73.85,70.30,70.50,70.50,73.60,3914,392588,28119507.00,
500180,HDFC BANK   ,A ,Q,914.65,920.00,904.80,916.20,916.20,911.70,4742,135441,123655979.00,
500182,HEROMOTOCO  ,A ,Q,2987.00,2990.00,2912.00,2926.45,2926.45,2967.40,6180,31512,92939248.00,
500183,HIMACHAL FUT,B ,Q,21.75,22.40,20.90,21.40,21.40,21.50,7768,3503604,76068760.00,
500184,HIMADRI CHEM,B ,Q,32.50,32.60,30.15,30.30,30.65,32.15,443,38740,1196877.00,
500185,HIND.CONSTN.,A ,Q,35.45,35.75,34.00,34.20,34.20,35.10,5268,1094624,38148176.00,
500186,HIND.OIL EXP,B ,Q,53.15,53.45,51.05,51.35,51.35,52.85,3466,350731,18226297.00,
500187,HSIL        ,B ,Q,378.75,383.35,371.00,374.20,374.20,378.50,728,10455,3946355.00,
500188,HINDUS.ZI   ,A ,Q,164.30,164.40,160.50,161.35,161.35,163.65,2056,83993,13589458.00,
500189,HINDUJA VENT,B ,Q,325.70,330.45,323.00,324.45,325.00,325.05,644,12841,4189426.00,
500191,HMT LTD.    ,B ,Q,39.70,39.70,37.80,38.05,38.15,39.75,793,62671,2412817.00,
500192,PRAG BOSIMI ,T ,Q,5.51,5.78,5.24,5.24,5.24,5.51,29,14524,78405.00,
500193,HOTEL LEELA.,B ,Q,26.00,26.40,24.15,24.35,24.35,25.95,4028,561706,14124021.00,
500199,I.G.PETRO   ,B ,Q,69.50,75.95,66.05,66.95,66.95,69.05,2980,215241,15228634.00,
500201,IND.GLYCOLS ,B ,Q,121.70,122.80,119.10,119.80,119.80,121.80,775,27994,3377205.00,
500206,MARGO FIN   ,T ,Q,4.80,4.80,4.80,4.80,4.80,4.99,2,100,480.00,
500207,INDO RAMA   ,B ,Q,25.00,25.00,22.60,23.05,23.00,23.50,287,22095,512614.00,
500209,INFOSYS LTD ,A ,Q,4111.00,4200.00,4111.00,4181.10,4181.10,4108.45,6186,41353,171845929.00,
500210,INGERSOLL   ,B ,Q,886.60,924.40,865.00,899.80,899.80,869.50,5881,47665,43129552.00,
500211,INSILCO LTD.,T ,Q,21.90,21.90,21.90,21.90,21.90,20.90,86,10927,239301.00,
500213,INTER.TRAVEL,B ,Q,256.00,256.00,246.85,251.05,251.05,251.70,233,4983,1251205.00,
500214,ION EXCHANGE,T ,Q,229.00,235.00,229.00,231.85,234.50,235.00,160,10011,2320754.00,
500215,AGRO TECH FO,B ,Q,602.60,606.00,586.85,595.20,598.00,602.15,341,4155,2486752.00,
500219,JAIN IRRIG  ,A ,Q,85.95,86.60,81.35,82.05,82.05,85.50,4723,410387,34221682.00,
500220,JASCH INDUST,B ,Q,18.50,18.65,18.50,18.60,18.60,18.80,10,4400,81805.00,
500222,JCT ELECTRON,B ,Q,0.71,0.71,0.61,0.70,0.70,0.65,386,23969,16318.00,
500223,JCT LTD     ,B ,Q,4.25,4.31,3.90,4.19,4.20,4.37,562,380474,1579451.00,
500227,JINDAL POLYF,B ,Q,323.25,329.00,316.45,323.70,323.70,321.65,3266,77997,25193894.00,
500228,JSWSL       ,A ,Q,1235.60,1235.60,1193.75,1204.10,1204.10,1224.55,5781,68259,82790154.00,
500231,UMANG DAIR  ,B ,Q,54.85,54.85,51.00,51.40,52.00,52.95,152,14297,741730.00,
500233,KAJARIA CER.,A ,Q,601.00,601.20,590.00,593.45,597.70,596.25,304,3208,1906448.00,
500234,KAKATIYA CEM,B ,Q,110.50,113.00,109.20,112.05,112.80,109.00,112,2555,284446.00,
500235,KALYANI STEL,B ,Q,170.90,171.15,163.15,164.00,164.00,169.45,1632,47426,7885917.00,
500236,KANELIND    ,B ,Q,8.00,8.03,7.31,7.98,8.03,7.65,122,19185,145615.00,
500238,WHIRLPOOL   ,B ,Q,551.00,640.80,551.00,612.40,612.40,534.00,17334,240139,147451133.00,
500239,KG DENIM    ,B ,Q,16.75,17.50,16.75,17.20,17.20,16.75,98,20200,342226.00,
500240,KINETIC ENG.,B ,Q,61.00,61.20,57.15,57.75,57.75,57.75,136,8884,523273.00,
500241,KIRL.BROS.  ,B ,Q,240.50,245.00,239.00,240.20,240.95,239.35,360,3141,759309.00,
500243,KIRL INDUS  ,B ,Q,600.00,611.00,591.00,591.00,591.00,600.00,46,625,376380.00,
500245,KIRL.FERROUS,B ,Q,67.90,70.25,66.65,68.65,68.65,67.35,3349,464628,31908918.00,
500246,ENVAIN ELECT,B ,Q,20.70,20.70,20.65,20.65,20.65,21.05,4,120,2483.00,
500247,KOTAK MAH.BK,A ,Q,1125.00,1128.25,1109.15,1111.90,1111.90,1126.40,1715,21993,24572349.00,
500249,KSB PUMPS   ,B ,Q,598.00,640.00,590.00,604.80,604.80,601.60,2681,21301,13212271.00,
500250,L.G.BALKRISH,B ,Q,720.00,720.00,693.20,701.25,702.90,713.75,188,1627,1144779.00,
500251,TRENT LTD.  ,A ,Q,1426.50,1455.00,1405.00,1442.30,1442.30,1402.70,2024,10557,15167270.00,
500252,LAKSHMI MACH,A ,Q,4144.80,4159.90,4050.00,4060.95,4050.00,4130.75,435,1104,4516939.00,
500253,LIC HOUS.FIN,A ,Q,414.00,419.90,405.85,410.55,410.55,411.50,10567,383176,158523632.00,
500254,UTTAMVALUE  ,B ,Q,7.48,7.48,7.25,7.30,7.30,7.58,143,18749,137945.00,
500255,LML LTD.    ,B ,Q,9.07,9.07,8.47,8.50,8.47,8.79,372,80561,691624.00,
500256,LOK.HOUS&CON,B ,Q,15.00,15.00,14.46,14.57,14.57,14.97,412,72245,1058872.00,
500257,LUPIN LTD.  ,A ,Q,1427.00,1458.80,1426.60,1439.20,1439.20,1423.30,5753,63432,91537811.00,
500259,LYKA LABS   ,T ,Q,25.00,25.00,23.30,23.50,23.35,24.50,345,62389,1462626.00,
500260,RAMCOCEM    ,A ,Q,344.45,351.00,338.40,341.25,342.00,343.00,622,4883,1678120.00,
500264,MAFATLAL IND,B ,Q,164.00,164.00,162.00,162.40,162.50,163.25,91,2637,428734.00,
500265,MAH.SEAMLESS,B ,Q,340.00,340.00,318.25,321.95,323.00,340.70,1324,29567,9629856.00,
500266,MAH.SCOOTER ,B ,Q,944.80,944.80,901.50,910.05,910.05,924.00,144,461,424666.00,
500267,MAJESTIC AUT,B ,Q,85.50,96.00,85.50,90.05,90.05,85.95,446,19830,1788236.00,
500268,MANALI PETRO,B ,Q,17.62,18.30,17.30,17.51,17.51,17.83,2928,620743,11048151.00,
500271,MAX INDIA   ,A ,Q,432.80,441.00,397.00,402.95,407.70,436.45,3805,56726,23531943.00,
500277,MID INDIA IN,T ,Q,2.40,2.50,2.40,2.50,2.50,2.52,4,600,1450.00,
500279,MIRC ELECT  ,B ,Q,9.00,9.45,8.31,8.54,8.54,9.03,630,81706,718107.00,
500280,CENTURY ENKA,B ,Q,156.00,158.00,155.10,156.15,156.15,156.30,322,6396,1003236.00,
500284,LORDS CHLORO,T ,Q,18.50,18.50,18.50,18.50,18.50,19.45,4,2,37.00,
500285,SPICEJET LTD,B ,Q,15.40,15.45,14.88,15.02,15.02,15.18,6353,2568121,38910333.00,
500288,MOREPEN LAB.,B ,Q,13.32,13.74,12.65,12.65,12.65,13.31,3492,1038452,13624577.00,
500290,MRF LTD.    ,A ,Q,32590.00,32590.00,32041.90,32268.50,32268.50,32241.85,1098,1152,37177630.00,XD
500292,HEIDEL CEM  ,B ,Q,86.50,87.25,84.00,85.75,85.75,85.80,1666,115557,9897409.00,
500294,NCC         ,A ,Q,56.90,60.15,54.80,57.30,57.30,56.55,16011,1930861,111419781.00,
500295,SSLT        ,A ,Q,245.00,245.00,234.60,235.80,235.80,241.85,11337,464222,111233139.00,
500296,NAHAR SPG.  ,B ,Q,103.25,105.00,91.50,100.25,100.25,111.70,2658,97926,9771142.00,
500298,NAT.PEROXIDE,B ,Q,599.95,624.00,593.30,600.00,602.50,593.65,1140,16297,9856629.00,
500300,GRASIM IND. ,A ,Q,3635.00,3640.05,3562.75,3619.20,3600.25,3630.55,725,3697,13306647.00,
500301,NEPC INDIA  ,T ,Q,3.50,3.50,3.35,3.40,3.40,3.45,32,11500,39750.00,
500302,PEL         ,A ,Q,850.00,850.00,808.75,815.80,815.80,837.70,860,6201,5097789.00,
500303,ADI BIR NUVO,A ,Q,1826.00,1912.85,1801.00,1817.85,1817.85,1816.00,4893,50397,92650645.00,
500304,NIIT LTD.   ,B ,Q,52.10,53.45,51.10,51.45,51.45,52.35,3313,303822,15833362.00,
500306,JAYKAY      ,B ,Q,3.30,3.91,3.30,3.41,3.41,3.66,83,14824,54254.00,
500307,NIRLON      ,B ,Q,160.95,169.00,156.00,160.70,160.70,161.55,3118,278044,45408658.00,
500312,ONGC CORPN  ,A ,Q,396.00,397.25,383.40,385.45,385.45,393.45,14920,474014,183997968.00,
500313,OIL COUNTRY ,B ,Q,40.35,41.05,39.45,40.10,39.45,40.40,213,5095,205943.00,
500314,ORIENT HOTEL,B ,Q,23.25,23.25,22.60,22.60,22.60,22.70,14,350,8007.00,
500315,ORINTAL BANK,A ,Q,295.00,297.55,282.35,283.80,283.80,293.60,5056,144871,41747117.00,
500317,OSWAL AGRO. ,B ,Q,18.50,19.45,18.25,19.10,19.10,18.75,738,232262,4388943.00,
500318,OSWAL SPG(P),T ,Q,1.68,1.68,1.68,1.68,1.68,1.76,26,12316,20690.00,
500322,PANYAM CEMEN,B ,Q,34.15,36.35,34.10,36.20,36.20,36.60,11,335,11681.00,
500325,RELIANCE    ,A ,Q,975.70,979.80,964.15,968.75,968.75,973.90,10764,254053,246727857.00,
500327,PEACOCK IND.,B ,Q,20.90,21.00,20.45,20.80,20.80,20.05,259,31879,661688.00,
500329,PENTAMED.G  ,B ,Q,1.20,1.26,1.15,1.21,1.21,1.20,339,108847,129972.00,
500330,RAYMOND     ,A ,Q,463.00,471.75,459.00,460.50,460.50,461.70,2047,36330,16845405.00,
500331,PIDILITE    ,A ,Q,406.00,407.50,399.25,401.75,402.00,406.65,901,16958,6814717.00,
500333,PIX TRANS   ,B ,Q,70.00,70.95,65.15,66.15,66.15,63.90,1400,131830,9024762.00,
500335,BIRLA CORPN.,B ,Q,479.95,483.00,470.25,474.35,470.25,481.40,488,3323,1576259.00,
500336,SURYA ROSHNI,B ,Q,97.00,97.50,93.30,93.85,93.85,96.75,892,47990,4547379.00,
500337,PRIME SECUR.,B ,Q,7.30,7.35,6.60,6.64,6.70,6.35,93,12750,87784.00,
500338,PRISM CEMENT,B ,Q,76.80,77.45,75.45,76.90,76.90,75.05,1124,30807,2369476.00,
500339,RAIN        ,B ,Q,50.70,51.35,49.70,50.15,50.15,50.45,637,45327,2292383.00,
500343,PUDUMJEE    ,B ,Q,15.30,15.50,15.10,15.41,15.50,15.40,24,5080,77829.00,
500346,PUN.COMMUNI.,B ,Q,79.50,79.50,72.00,73.80,74.30,73.95,49,839,61557.00,
500350,RSWM  LTD   ,B ,Q,194.80,197.90,191.00,191.90,191.00,194.10,596,9544,1852833.00,
500354,RAJSH.SUGAR ,B ,Q,25.35,27.75,24.65,27.55,27.15,25.40,133,8655,229258.00,
500355,RALLIS INDIA,A ,Q,227.55,227.55,221.75,222.55,222.55,226.75,1039,25678,5782670.00,
500356,RAMANEWS    ,B ,Q,7.70,8.30,7.52,7.52,7.52,7.75,99,15283,117024.00,
500357,RAMA PAPER  ,B ,Q,9.59,9.59,9.35,9.35,9.35,9.94,15,425,4037.00,
500358,RAMA PETRO  ,B ,Q,3.05,3.36,3.05,3.36,3.36,3.20,4,200,641.00,
500359,RANBAXY LAB.,A ,Q,673.00,686.00,670.00,674.75,674.75,674.00,3442,86224,58612389.00,
500360,RAPICUT CARB,B ,Q,45.50,45.70,42.05,43.20,43.50,46.00,100,14470,644839.00,
500365,RMGALLOY    ,B ,Q,6.20,6.20,4.76,5.00,5.00,5.18,19,1404,6930.00,
500366,ROLTA (I)   ,B ,Q,109.50,115.85,107.80,113.65,113.65,108.20,21071,1262687,142268156.00,
500367,RUBFILA INT.,B ,Q,47.30,47.30,45.10,45.20,45.20,46.75,312,48149,2207755.00,
500368,RUCHI SOYA  ,B ,Q,41.20,41.20,39.30,39.45,39.45,40.90,1690,114601,4576965.00,
500370,SALORA INT. ,B ,Q,42.15,43.90,42.15,42.25,42.20,44.15,18,1576,67451.00,
500372,SAMTEL COL  ,B ,Q,2.38,2.38,2.20,2.29,2.30,2.17,59,19020,44357.00,
500378,JINDAL SAW  ,B ,Q,86.55,93.80,85.15,90.95,90.95,86.00,47775,6719454,611661235.00,
500380,JK LAKSHMI  ,A ,Q,393.50,400.40,390.00,393.30,393.30,392.50,2649,34359,13598286.00,
500387,SHREE CEMENT,A ,Q,9222.95,9248.00,9107.70,9149.10,9174.00,9236.50,214,353,3241678.00,
500388,SHREE KRISHN,T ,Q,11.02,11.02,11.02,11.02,11.02,10.50,9,2900,31958.00,
500390,REL INFRA   ,A ,Q,635.50,644.35,616.00,620.65,620.65,636.95,13164,360280,226440367.00,
500399,STEELCO GUJ.,B ,Q,7.65,8.00,7.65,7.69,7.70,7.84,77,11486,89097.00,
500400,TATA POWER  ,A ,Q,91.00,92.00,88.25,88.75,88.75,91.00,4754,413814,37247045.00,
500402,SPMLINFRA   ,B ,Q,78.00,79.35,78.00,78.10,78.10,79.15,14,389,30398.00,
500403,SUNDARAM FAS,B ,Q,176.80,180.00,176.00,177.30,178.00,176.70,1219,31395,5562586.00,
500404,SUNFLAG IRON,B ,Q,29.20,29.50,28.40,28.65,28.40,29.30,264,26237,755396.00,
500405,SUPREME PET ,B ,Q,76.40,78.00,76.20,76.65,76.70,76.95,393,9153,703825.00,
500407,SWARAJ ENGIN,B ,Q,959.35,965.00,955.00,955.75,955.00,963.80,89,406,388788.00,
500408,TATA ELXSI  ,A ,Q,620.60,621.95,600.50,604.45,604.45,619.30,4368,70061,42857587.00,
500410,ACC LTD     ,A ,Q,1516.55,1516.55,1498.00,1505.35,1505.35,1515.80,1649,14871,22407680.00,
500411,THERMAX     ,A ,Q,1036.00,1066.30,1032.00,1055.90,1050.00,1030.85,2324,16441,17337520.00,
500412,THIRUMALAI  ,B ,Q,106.80,108.85,104.10,104.75,104.75,106.80,334,9124,968148.00,
500413,THOMAS COOK ,B ,Q,178.80,180.15,149.70,173.55,173.55,179.05,1239,33791,5947874.00,
500414,TIMEX GROUP ,B ,Q,16.20,16.80,15.85,16.20,16.05,16.50,190,36448,593393.00,
500418,TOKYO PLAST ,B ,Q,39.75,41.00,38.70,39.40,40.35,38.35,209,21358,842080.00,
500420,TORRENT PHAR,A ,Q,965.00,973.50,952.95,960.15,957.00,966.65,1302,8159,7875687.00,
500422,TRANSCHEM   ,B ,Q,22.70,22.95,21.90,22.95,22.95,22.65,19,1083,24750.00,
500425,AMBUJA CEME ,A ,Q,230.00,231.25,224.00,226.55,226.60,229.50,1788,67724,15367441.00,
500429,UNIPHOS ENT.,B ,Q,30.50,30.50,29.00,29.60,29.60,29.50,229,27673,829029.00,
500439,VARD HOLDNG ,B ,Q,732.00,740.00,731.15,731.70,731.15,769.05,12,37,27123.00,
500440,HINDALCO    ,A ,Q,152.50,154.50,149.60,151.95,151.95,151.65,19756,1404917,214338160.00,
500444,WEST COAST  ,B ,Q,60.40,62.75,59.75,61.10,61.10,60.45,2706,160941,9849797.00,
500449,HIND.ORG.CHM,B ,Q,24.30,24.45,23.80,23.90,23.90,24.20,232,24857,600158.00,
500456,PAS.ACRYLON ,B ,Q,10.71,11.00,10.51,10.66,11.00,10.94,208,61701,654131.00,
500458,PHIL CORPN. ,T ,Q,2.83,2.95,2.82,2.95,2.95,2.94,12,2200,6234.00,
500459,PROCTER &GAM,A ,Q,5774.00,5825.00,5650.00,5682.10,5682.10,5702.25,780,3056,17468380.00,
500460,MUKAND LTD. ,B ,Q,49.60,52.40,48.50,49.10,49.10,49.25,2175,139403,7048093.00,
500463,AGCNET      ,B ,Q,97.00,98.00,89.00,89.40,89.40,96.50,911,23353,2168935.00,
500464,UCAL FUEL   ,B ,Q,118.00,128.35,115.40,128.35,128.35,116.70,5370,260361,32711770.00,
500465,VARUN SHIP. ,B ,Q,7.30,7.40,7.12,7.22,7.20,7.40,284,39005,282905.00,
