SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
524754,GUJ.MEDITECH,T ,Q,9.61,9.61,9.61,9.61,9.61,9.80,11,2505,24073.00,
524758,WINTAC LTD  ,B ,Q,214.00,214.00,212.00,213.50,213.50,223.00,18,119,25351.00,
524760,ARVIND INTER,Z ,Q,2.04,2.22,2.04,2.22,2.22,2.14,34,9353,20402.00,
524764,NUTRAPLUS PR,B ,Q,23.05,23.95,22.70,23.95,23.90,23.55,34,1304,29933.00,
524768,EMMESSAR BIO,B ,Q,8.51,9.34,8.51,9.00,8.65,8.91,6,150,1325.00,
524774,NGL FINE CHM,T ,Q,88.60,88.60,85.20,88.60,88.60,86.90,298,13436,1167868.00,
524804,AUROB.PHARMA,A ,Q,1080.95,1092.75,1076.00,1083.05,1083.05,1081.20,3339,56858,61678773.00,
524808,PHYTOCHEM I.,B ,Q,22.05,22.05,22.00,22.00,22.00,22.05,8,275,6051.00,
524816,NATCO PHARM ,A ,Q,1314.70,1426.50,1310.00,1390.30,1390.30,1319.30,4182,23209,31972983.00,
524818,DYNAMIC IND.,B ,Q,40.85,40.85,40.85,40.85,40.85,41.65,8,3612,147550.00,
524820,PANAMA PETRO,B ,Q,59.05,60.45,58.55,60.00,60.05,60.05,55,5053,302331.00,
524824,BAL PHARMA  ,B ,Q,86.90,88.45,84.10,85.30,85.30,84.90,433,13730,1190194.00,
524828,BDH INDUS.  ,T ,Q,47.10,47.10,45.00,47.10,47.10,44.90,33,5487,255326.00,
524830,ELDER HEALTH,B ,Q,65.10,68.90,65.00,65.05,65.05,65.00,39,899,58553.00,
526001,JAUS POLYMER,T ,Q,14.17,14.33,14.17,14.17,14.17,14.91,14,525,7446.00,
526015,KEMROCK IND.,B ,Q,32.70,35.00,32.70,33.65,33.65,33.45,215,7935,270134.00,
526027,CUBEX TUBING,T ,Q,10.06,10.79,10.03,10.08,10.03,10.55,37,3674,37071.00,
526043,POLYMECH.MCH,T ,Q,7.69,7.69,7.25,7.69,7.69,7.33,11,2550,19477.00,
526045,LUMINAIRE TE,B ,Q,1.47,1.47,1.47,1.47,1.47,1.54,111,48429,71190.00,
526049,LAKHMI COT  ,B ,Q,3.65,3.80,3.65,3.79,3.79,3.79,18,3161,11952.00,
526067,KCCLPLASTC  ,B ,Q,4.06,4.06,4.05,4.05,4.05,4.26,9,3400,13772.00,
526075,REKVINA LAB.,B ,Q,14.55,14.75,14.55,14.75,14.75,15.90,15,3590,52837.00,
526081,SHEEL INT.  ,T ,Q,4.68,4.68,4.68,4.68,4.68,4.46,2,20,93.00,
526093,SATVAH.ISPAT,B ,Q,42.00,43.40,40.25,41.30,41.80,41.15,43,3431,140514.00,
526109,PRICOL LTD. ,B ,Q,44.15,45.20,43.75,43.95,43.95,43.75,787,56850,2531372.00,
526113,UNIROYAL MAR,T ,Q,22.62,22.62,22.50,22.62,22.62,22.18,37,3250,73395.00,
526115,KARAN WOO-SN,T ,Q,1.66,1.66,1.66,1.66,1.66,1.74,17,900,1494.00,
526133,SUPERTEX IND,B ,Q,1.95,2.36,1.95,2.36,2.36,2.15,15,13200,28509.00,
526137,SHETRON LTD ,B ,Q,21.00,21.00,19.35,20.00,20.00,20.00,73,5751,119461.00,
526139,TRANSGENE BI,T ,Q,3.09,3.09,3.09,3.09,3.09,3.25,71,70031,216395.00,
526141,COMPACT DISC,B ,Q,1.92,2.01,1.90,1.90,1.90,1.99,29,4101,7886.00,
526143,MILTON PLAST,T ,Q,29.50,31.25,29.50,31.25,31.25,29.80,180,23353,724709.00,
526161,SPENTA INT. ,B ,Q,39.90,39.90,39.90,39.90,39.90,38.05,2,150,5985.00,
526169,MULTIBASE I ,B ,Q,154.00,160.00,151.75,157.10,158.00,155.70,242,13907,2195312.00,
526173,ANDREW YULE ,B ,Q,28.35,31.40,28.25,31.05,31.05,28.35,3737,828135,25013947.00,
526179,LUDOLOW JUTE,B ,Q,26.00,26.70,25.60,25.60,25.60,25.75,57,2354,61447.00,
526209,K.S.OILS LTD,B ,Q,1.41,1.54,1.40,1.50,1.50,1.40,642,350752,518458.00,
526217,HITECH PLAST,B ,Q,117.75,117.90,113.00,115.00,115.20,117.05,626,5667,648025.00,
526225,BLOOM DEKOR ,B ,Q,13.85,13.85,13.85,13.85,13.85,14.40,2,10,138.00,
526227,FILATEX INDI,B ,Q,31.95,31.95,30.55,30.85,30.80,32.00,30,3260,102975.00,
526235,MERCATOR    ,B ,Q,29.05,29.05,27.55,27.75,27.75,28.75,913,97006,2729624.00,
526241,AMRAPALI IND,B ,Q,4.71,4.71,4.71,4.71,4.71,4.92,2,1,4.00,
526247,PREMIER EXPL,B ,Q,238.00,249.70,235.60,246.40,246.40,241.55,558,18280,4446946.00,
