SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500120,DIAMINES&CHM,B ,Q,37.75,39.50,37.25,37.75,37.75,37.95,60,4692,177391.00,
500123,ELANTAS     ,B ,Q,843.05,869.95,843.05,862.00,862.00,846.60,183,2445,2097452.00,
500124,DR.REDDY'S  ,A ,Q,3465.00,3465.00,3405.00,3421.30,3430.00,3442.60,1832,12169,41641355.00,
500125,E.I.D.PAR   ,A ,Q,221.60,239.40,219.60,237.45,237.45,221.65,4000,101071,23467963.00,
500126,MERCK LTD   ,B ,Q,832.50,838.00,820.50,823.25,820.50,831.10,714,3831,3174020.00,
500128,ELEC.CASTING,B ,Q,20.70,21.30,20.15,21.05,21.05,20.30,2037,338977,7062715.00,
500132,EMPEE SUGARS,B ,Q,4.50,4.75,4.21,4.29,4.29,4.32,19,3938,17815.00,
500133,ESAB INDIA  ,B ,Q,627.70,630.50,618.00,620.95,618.00,629.80,82,688,427555.00,
500134,ESSAR OIL   ,A ,Q,121.00,122.05,119.35,120.05,120.05,121.35,1036,47066,5655341.00,
500135,ESSEL PROP  ,B ,Q,122.10,124.70,120.60,122.15,122.15,121.50,2289,75879,9303418.00,
500136,ESTER INDUS.,B ,Q,26.90,26.90,25.90,26.00,25.90,26.55,130,13581,355792.00,
500139,FEDDER.LLYOD,B ,Q,74.00,77.65,72.90,74.60,75.15,72.30,994,70455,5248947.00,
500141,FERRO ALLOYS,B ,Q,7.61,7.99,7.50,7.73,7.73,7.64,202,55494,424862.00,
500142,FGP LTD.    ,B ,Q,3.00,3.00,3.00,3.00,3.00,2.94,2,400,1200.00,
500144,FINOL. CABLE,A ,Q,238.75,248.85,237.00,245.00,245.00,236.75,1202,35731,8665619.00,
500147,CMI FPE     ,B ,Q,489.95,490.00,479.00,490.00,490.00,492.00,37,656,321245.00,
500148,UFLEX LTD   ,B ,Q,164.60,166.50,153.00,158.30,158.30,163.65,4638,155838,24745196.00,
500150,FOSECO INDIA,B ,Q,945.00,955.60,943.00,945.95,943.00,955.00,21,183,173471.00,
500151,GOLDEN TOB  ,B ,Q,40.20,42.10,38.90,40.75,40.80,38.95,647,46139,1885867.00,
500153,GANESH BENZO,B ,Q,6.05,6.05,5.85,5.85,5.85,6.02,21,6551,38958.00,
500155,GARDEN SILK ,B ,Q,38.45,38.75,37.50,38.10,38.10,37.55,182,8840,336218.00,
500159,METROGLOBL  ,B ,Q,64.00,64.00,56.35,60.35,59.95,56.00,149,7045,418638.00,
500160,GTL LTD.    ,B ,Q,22.20,23.20,21.65,22.55,22.55,22.10,1549,178055,4009761.00,
500163,GODFREY PH  ,B ,Q,2950.00,3005.00,2930.00,2978.00,2978.00,2966.95,537,819,2427960.00,
500164,GODREJ IND  ,A ,Q,301.00,302.95,294.00,297.45,297.50,301.65,2208,53659,15916996.00,
500165,KANSAI NERO ,B ,Q,1900.00,1915.00,1900.00,1902.35,1900.00,1895.30,126,191,364346.00,
500166,GOODRICKE   ,B ,Q,173.85,173.85,169.00,170.60,170.60,172.75,311,15186,2601678.00,
500168,GOODYEAR (I),B ,Q,621.40,645.00,621.40,631.95,631.95,626.55,1057,18102,11518702.00,
500170,GTN INDUS   ,B ,Q,13.20,13.50,12.30,13.15,13.25,13.20,20,1414,18267.00,
500171,GHCL LTD    ,B ,Q,82.45,86.60,81.50,84.85,84.85,81.75,1932,91484,7697122.00,
500173,GUJ.FLOURO  ,B ,Q,770.90,774.80,753.05,766.75,765.95,767.75,471,2934,2251983.00,
500174,GUJ.LEASE   ,B ,Q,2.00,2.99,2.00,2.51,2.51,2.50,22,7710,20685.00,
500179,HCL INFOSYS ,B ,Q,73.75,74.45,72.50,72.75,72.75,73.30,2971,310839,22797170.00,
500180,HDFC BANK   ,A ,Q,905.10,917.00,902.55,907.45,909.00,904.20,4611,229785,208948363.00,
500182,HEROMOTOCO  ,A ,Q,2944.70,2953.60,2910.00,2923.65,2923.65,2930.75,3341,26358,77445495.00,
500183,HIMACHAL FUT,B ,Q,21.25,23.00,21.10,22.80,22.80,21.05,15264,7537044,167756520.00,
500184,HIMADRI CHEM,B ,Q,32.50,33.80,30.00,32.10,32.20,32.35,941,50245,1590108.00,
500185,HIND.CONSTN.,A ,Q,36.50,38.25,36.30,36.75,36.75,34.10,23813,4974264,185285551.00,
500186,HIND.OIL EXP,B ,Q,53.60,54.35,52.50,53.40,53.40,53.05,4952,463235,24743919.00,
500187,HSIL        ,B ,Q,379.35,379.35,373.00,374.75,373.00,374.00,689,9043,3394197.00,
500188,HINDUS.ZI   ,A ,Q,164.75,165.70,162.75,163.15,163.15,165.00,1215,73324,12001937.00,
500189,HINDUJA VENT,B ,Q,329.10,329.50,318.90,320.30,320.30,327.00,303,3600,1159739.00,
500191,HMT LTD.    ,B ,Q,38.00,38.55,37.15,37.40,37.40,38.10,1201,86497,3266115.00,
500192,PRAG BOSIMI ,T ,Q,6.05,6.10,5.80,5.80,5.80,6.10,32,1648,9799.00,
500193,HOTEL LEELA.,B ,Q,21.45,22.20,21.30,21.65,21.65,21.50,588,106527,2308899.00,
500199,I.G.PETRO   ,B ,Q,69.00,70.75,67.00,70.75,70.75,64.35,348,30831,2163117.00,
500201,IND.GLYCOLS ,B ,Q,124.70,125.35,121.25,122.15,122.15,124.15,1015,32123,3943593.00,
500202,IND.LEAS.DEV,B ,Q,7.06,7.06,7.06,7.06,7.06,7.42,2,105,741.00,
500206,MARGO FIN   ,T ,Q,4.99,4.99,4.99,4.99,4.99,4.99,2,300,1497.00,
500207,INDO RAMA   ,B ,Q,23.90,24.00,23.10,23.40,23.65,23.40,58,10903,258269.00,
500209,INFOSYS LTD ,A ,Q,4165.50,4165.50,4108.85,4124.55,4124.55,4170.20,5044,32518,134141489.00,
500210,INGERSOLL   ,B ,Q,895.00,906.85,875.00,881.15,881.15,887.25,5710,52553,46757305.00,
500211,INSILCO LTD.,T ,Q,19.30,20.20,19.30,19.95,19.70,19.25,157,27488,550403.00,
500213,INTER.TRAVEL,B ,Q,261.70,271.70,255.00,260.30,260.30,266.60,494,13538,3588256.00,
500214,ION EXCHANGE,T ,Q,241.00,242.75,232.30,233.25,233.25,231.20,464,34212,8167817.00,
500215,AGRO TECH FO,B ,Q,610.30,613.90,605.00,609.50,609.50,611.20,274,2825,1720012.00,
500219,JAIN IRRIG  ,A ,Q,80.50,88.20,79.50,87.55,87.55,81.40,15076,1461393,125267473.00,
500220,JASCH INDUST,B ,Q,20.40,20.45,18.75,19.00,19.00,19.15,26,3190,61068.00,
500222,JCT ELECTRON,B ,Q,0.68,0.74,0.66,0.68,0.68,0.68,780,12566,8612.00,
500223,JCT LTD     ,B ,Q,5.10,5.10,4.40,4.49,4.49,4.59,698,571335,2579853.00,
500227,JINDAL POLYF,B ,Q,310.00,317.50,307.00,311.55,311.55,312.90,3221,67838,21216215.00,
500228,JSWSL       ,A ,Q,1233.95,1249.00,1223.00,1245.30,1245.30,1232.15,4274,49002,60607580.00,
500231,UMANG DAIR  ,B ,Q,60.00,60.00,55.00,55.10,55.10,56.60,131,11806,658878.00,
500233,KAJARIA CER.,A ,Q,593.90,600.00,591.50,593.90,591.50,590.35,366,3336,1988387.00,
500234,KAKATIYA CEM,B ,Q,108.60,112.50,108.60,109.70,109.80,109.55,84,1029,113257.00,
500235,KALYANI STEL,B ,Q,173.25,175.50,169.05,170.30,170.30,173.40,1709,59190,10209554.00,
500236,KANELIND    ,B ,Q,6.81,7.40,6.81,7.34,7.40,7.12,72,15400,109763.00,
500238,WHIRLPOOL   ,B ,Q,531.15,535.00,521.00,525.95,526.00,532.35,4719,26803,14176126.00,
500239,KG DENIM    ,B ,Q,17.50,17.55,17.15,17.45,17.50,17.20,63,8705,151193.00,
500240,KINETIC ENG.,B ,Q,59.20,61.80,59.00,59.15,59.15,58.95,122,4282,258944.00,
500241,KIRL.BROS.  ,B ,Q,245.00,247.00,235.00,236.75,236.75,240.95,148,1755,422472.00,
500243,KIRL INDUS  ,B ,Q,605.05,605.05,605.00,605.05,605.05,606.10,30,362,219026.00,
500245,KIRL.FERROUS,B ,Q,67.90,68.00,65.60,65.85,65.85,67.50,982,165138,10973826.00,
500246,ENVAIN ELECT,B ,Q,20.70,22.00,20.70,21.30,21.30,22.05,8,320,6748.00,
500247,KOTAK MAH.BK,A ,Q,1111.55,1113.95,1100.05,1108.40,1108.40,1108.55,1343,19606,21677974.00,
500249,KSB PUMPS   ,B ,Q,542.00,580.70,542.00,569.90,580.00,542.00,1157,37691,21472829.00,
500250,L.G.BALKRISH,B ,Q,694.00,705.00,685.00,702.80,701.00,689.90,387,4446,3082417.00,
500251,TRENT LTD.  ,A ,Q,1363.05,1396.40,1360.00,1375.15,1370.00,1359.60,959,2784,3840282.00,
500252,LAKSHMI MACH,A ,Q,4085.50,4167.00,4050.70,4081.65,4081.65,4045.10,698,1594,6563555.00,
500253,LIC HOUS.FIN,A ,Q,387.00,398.75,384.00,395.50,395.50,386.80,12165,410266,161723478.00,
500254,UTTAMVALUE  ,B ,Q,7.43,7.59,7.35,7.35,7.35,7.51,84,13322,98952.00,
500255,LML LTD.    ,B ,Q,8.61,8.73,8.36,8.54,8.60,8.71,612,187918,1599767.00,
500256,LOK.HOUS&CON,B ,Q,16.80,17.30,15.10,15.48,15.48,16.66,1002,165524,2590826.00,
500257,LUPIN LTD.  ,A ,Q,1435.00,1441.00,1421.25,1430.15,1430.15,1430.45,5119,96196,138012454.00,
500259,LYKA LABS   ,B ,Q,25.35,25.35,25.35,25.35,25.35,26.65,26,8965,227262.00,
500260,RAMCOCEM    ,A ,Q,348.70,358.35,344.80,349.45,349.45,350.60,1845,12787,4476130.00,
500264,MAFATLAL IND,B ,Q,162.00,164.90,158.05,160.60,158.65,159.35,101,4055,655762.00,
500265,MAH.SEAMLESS,B ,Q,323.35,326.70,314.90,315.35,315.00,320.55,385,3980,1269301.00,
500266,MAH.SCOOTER ,B ,Q,939.95,964.65,927.60,945.55,927.60,943.05,443,5947,5634910.00,
500267,MAJESTIC AUT,B ,Q,89.00,89.00,82.30,85.30,86.00,89.35,255,17979,1536449.00,
500268,MANALI PETRO,B ,Q,16.94,17.10,16.41,16.73,16.73,16.79,1686,322983,5399065.00,
500271,MAX INDIA   ,A ,Q,390.00,424.80,390.00,421.30,421.30,395.95,4556,78853,32765592.00,
500277,MID INDIA IN,T ,Q,2.40,2.40,2.40,2.40,2.40,2.50,2,500,1200.00,
500279,MIRC ELECT  ,B ,Q,10.19,10.19,8.75,9.46,9.46,9.27,1866,471111,4429701.00,
500280,CENTURY ENKA,B ,Q,155.95,157.85,155.60,156.80,156.30,156.00,320,8129,1272621.00,
500284,LORDS CHLORO,T ,Q,20.45,20.45,20.45,20.45,20.45,21.50,2,2,40.00,
500285,SPICEJET LTD,B ,Q,15.70,15.89,15.00,15.23,15.23,15.68,5761,2353249,36115114.00,
500288,MOREPEN LAB.,T ,Q,14.80,14.80,13.82,13.82,13.82,14.54,1139,641465,8930947.00,
500290,MRF LTD.    ,A ,Q,32635.35,32700.00,32206.20,32635.10,32635.10,32321.70,1245,1117,36273318.00,
500292,HEIDEL CEM  ,B ,Q,86.90,88.00,85.35,86.00,86.00,85.50,1510,85498,7391887.00,
500294,NCC         ,A ,Q,57.45,57.85,56.15,56.45,56.45,56.80,4639,542996,30984931.00,
500295,SSLT        ,A ,Q,245.00,249.50,243.00,244.05,244.05,245.55,8869,380362,93477766.00,
500296,NAHAR SPG.  ,B ,Q,108.25,114.50,107.15,111.65,111.65,105.50,1142,54993,6160597.00,
500298,NAT.PEROXIDE,B ,Q,582.05,609.50,582.05,588.00,589.00,595.50,121,1591,938091.00,
500300,GRASIM IND. ,A ,Q,3593.90,3634.00,3593.50,3606.65,3606.65,3581.10,1096,4963,17941032.00,
500301,NEPC INDIA  ,T ,Q,3.66,3.75,3.61,3.61,3.61,3.80,66,26145,95401.00,
500302,PEL         ,A ,Q,814.00,818.00,799.00,801.90,801.90,811.45,778,4133,3333797.00,
500303,ADI BIR NUVO,A ,Q,1735.00,1752.00,1705.55,1724.10,1725.80,1717.10,1866,20769,35892066.00,
500304,NIIT LTD.   ,B ,Q,50.45,52.40,50.45,50.80,50.80,49.95,2017,157429,8060403.00,
500306,JAYKAY      ,B ,Q,3.53,3.93,3.50,3.53,3.50,3.58,67,13229,49983.00,
500307,NIRLON      ,B ,Q,163.40,163.95,159.50,161.15,161.15,161.15,432,43177,6998779.00,
500312,ONGC CORPN  ,A ,Q,397.85,399.55,388.60,394.45,394.45,394.55,14149,463217,182264384.00,
500313,OIL COUNTRY ,B ,Q,40.60,41.00,39.50,39.85,39.75,40.15,265,12576,504247.00,
500314,ORIENT HOTEL,B ,Q,23.00,23.30,22.75,23.15,22.75,22.75,25,1665,38312.00,
500315,ORINTAL BANK,A ,Q,289.30,297.45,284.20,296.00,296.00,288.75,4589,182038,52852423.00,
500317,OSWAL AGRO. ,B ,Q,18.40,18.70,18.20,18.45,18.45,18.30,292,56816,1046611.00,
500318,OSWAL SPG(P),T ,Q,1.85,1.85,1.85,1.85,1.85,1.94,12,7091,13118.00,
500319,INDIAN SUCRO,T ,Q,8.40,8.40,7.70,7.70,7.70,8.00,8,350,2835.00,
500322,PANYAM CEMEN,B ,Q,35.40,39.90,34.50,36.50,37.15,37.10,77,3863,138014.00,
500325,RELIANCE    ,A ,Q,972.40,987.20,967.00,977.75,977.75,969.50,13785,250283,244694912.00,
500327,PEACOCK IND.,B ,Q,19.60,19.85,19.00,19.45,19.40,19.35,374,56988,1105943.00,
500329,PENTAMED.G  ,B ,Q,1.36,1.39,1.20,1.26,1.26,1.30,453,108056,138688.00,
500330,RAYMOND     ,A ,Q,460.00,460.00,451.90,454.15,454.15,457.75,1005,19297,8771406.00,
500331,PIDILITE    ,A ,Q,407.00,410.00,406.00,407.90,407.90,404.65,878,14302,5831967.00,
500333,PIX TRANS   ,B ,Q,60.00,62.40,59.50,61.75,61.75,60.10,243,20694,1270871.00,
500335,BIRLA CORPN.,B ,Q,481.00,481.00,461.95,466.10,463.00,478.95,719,11812,5513683.00,
500336,SURYA ROSHNI,B ,Q,95.00,97.75,95.00,95.90,95.90,94.80,823,45693,4399354.00,
500337,PRIME SECUR.,B ,Q,6.99,6.99,5.76,6.42,6.42,6.63,69,14474,92065.00,
500338,PRISM CEMENT,B ,Q,77.70,77.70,77.00,77.25,77.50,77.10,582,37251,2881341.00,
500339,RAIN        ,B ,Q,50.85,52.40,50.50,51.05,51.05,50.45,1026,58893,3021353.00,
500343,PUDUMJEE    ,B ,Q,15.69,15.69,15.10,15.36,15.36,15.50,72,17633,270181.00,
500346,PUN.COMMUNI.,B ,Q,78.00,78.00,74.00,74.40,74.40,75.40,30,300,22367.00,
500350,RSWM  LTD   ,B ,Q,185.00,187.85,183.95,185.80,185.80,184.95,535,6551,1215262.00,
500354,RAJSH.SUGAR ,B ,Q,23.00,29.85,23.00,24.50,24.50,25.85,146,9625,228440.00,
500355,RALLIS INDIA,A ,Q,224.90,226.85,221.50,222.95,222.95,224.85,1484,38950,8703054.00,
500356,RAMANEWS    ,B ,Q,7.70,7.95,7.51,7.88,7.93,7.48,63,10455,81449.00,
500357,RAMA PAPER  ,B ,Q,9.06,10.00,8.87,9.83,9.16,9.85,118,96234,906323.00,
500358,RAMA PETRO  ,B ,Q,2.77,3.05,2.77,3.05,3.05,2.91,6,350,1039.00,
500359,RANBAXY LAB.,A ,Q,683.50,692.50,675.75,681.20,681.20,681.40,3916,87681,59864507.00,
500360,RAPICUT CARB,B ,Q,46.50,47.90,45.60,47.25,47.50,47.50,40,5673,266777.00,
500365,RMGALLOY    ,B ,Q,4.71,5.49,4.63,4.87,4.87,4.97,127,18090,95067.00,
500366,ROLTA (I)   ,B ,Q,109.95,111.70,109.40,109.95,109.95,109.15,3361,184636,20391401.00,
500367,RUBFILA INT.,B ,Q,48.00,48.45,47.05,47.55,47.50,48.00,320,31599,1501067.00,
500368,RUCHI SOYA  ,B ,Q,40.05,40.60,39.15,39.25,39.30,40.25,820,47391,1882721.00,
500370,SALORA INT. ,B ,Q,46.25,46.30,43.00,43.20,43.00,48.45,70,1887,84549.00,
500372,SAMTEL COL  ,B ,Q,1.71,1.99,1.71,1.98,1.99,1.81,30,12521,24322.00,
500378,JINDAL SAW  ,B ,Q,82.10,91.75,79.40,88.40,88.40,81.95,61605,11603680,979138233.00,
500380,JK LAKSHMI  ,A ,Q,419.90,424.60,401.50,404.20,404.20,417.60,2380,46549,19221071.00,
500387,SHREE CEMENT,A ,Q,9204.80,9259.30,9050.00,9092.45,9092.45,9252.85,492,581,5302869.00,
500390,REL INFRA   ,A ,Q,644.90,651.85,631.95,643.35,643.35,640.45,13607,350859,225462135.00,
500399,STEELCO GUJ.,B ,Q,8.49,8.50,7.50,7.61,7.73,8.27,274,70478,540245.00,
500400,TATA POWER  ,A ,Q,93.00,93.80,92.50,93.30,93.30,93.15,2611,217511,20249995.00,
500402,SPMLINFRA   ,B ,Q,80.50,80.50,79.00,79.00,79.00,77.95,6,20,1595.00,
500403,SUNDARAM FAS,B ,Q,183.00,185.00,176.25,177.30,177.30,181.20,2497,58464,10554073.00,
500404,SUNFLAG IRON,B ,Q,28.45,30.85,27.95,30.35,30.35,28.45,2033,194982,5778439.00,
500405,SUPREME PET ,B ,Q,76.40,78.60,75.90,77.65,77.65,76.25,280,12386,952284.00,
500407,SWARAJ ENGIN,B ,Q,950.95,960.40,950.00,952.95,952.00,957.80,252,1221,1164576.00,
500408,TATA ELXSI  ,A ,Q,632.00,641.50,620.00,622.90,622.90,629.45,5393,91463,57741436.00,
500410,ACC LTD     ,A ,Q,1505.65,1519.00,1504.05,1514.50,1514.50,1499.55,1618,12446,18828829.00,
500411,THERMAX     ,A ,Q,1002.65,1025.00,999.15,1019.10,1012.75,1005.45,665,3109,3160518.00,
500412,THIRUMALAI  ,B ,Q,112.00,115.00,109.10,110.60,110.60,111.40,1005,29132,3260745.00,
500413,THOMAS COOK ,B ,Q,180.00,183.00,175.10,179.35,179.35,179.75,3151,106283,19025827.00,
500414,TIMEX GROUP ,B ,Q,16.85,16.95,16.30,16.80,16.85,16.80,231,38807,643816.00,
500418,TOKYO PLAST ,B ,Q,47.50,47.50,39.05,41.15,41.50,40.05,226,11529,471093.00,
500420,TORRENT PHAR,A ,Q,922.50,950.95,920.10,944.10,944.10,922.55,1644,10284,9691406.00,
500422,TRANSCHEM   ,B ,Q,22.60,22.60,21.60,22.15,22.20,21.65,37,2418,53390.00,
500425,AMBUJA CEME ,A ,Q,221.95,225.95,221.00,225.35,225.35,221.55,1912,68287,15329050.00,
500429,UNIPHOS ENT.,B ,Q,28.05,28.50,28.00,28.45,28.15,28.80,22,1969,55535.00,
500439,VARD HOLDNG ,B ,Q,722.90,779.95,722.90,742.95,742.95,705.30,60,564,419020.00,
500440,HINDALCO    ,A ,Q,152.95,154.85,150.00,151.45,151.45,152.35,10777,867262,131998350.00,
500444,WEST COAST  ,B ,Q,60.90,63.25,60.15,62.05,62.05,60.20,3459,239371,14833357.00,
500449,HIND.ORG.CHM,B ,Q,25.15,25.70,24.30,24.65,24.60,25.10,471,34215,853512.00,
500450,MPIL CORP L ,B ,Q,66.05,66.05,66.05,66.05,66.05,69.00,2,10,660.00,
500456,PAS.ACRYLON ,B ,Q,11.70,11.80,10.77,11.02,11.00,11.26,368,111021,1248764.00,
500458,PHIL CORPN. ,T ,Q,3.25,3.30,3.09,3.09,3.09,3.25,16,2000,6364.00,
500459,PROCTER &GAM,A ,Q,5775.25,5787.15,5662.00,5701.45,5701.45,5785.15,383,952,5433520.00,
500460,MUKAND LTD. ,B ,Q,48.50,48.50,45.05,47.15,47.15,47.45,1005,73720,3422656.00,
500463,AGCNET      ,B ,Q,74.00,87.05,74.00,87.00,87.00,72.55,833,60158,5084377.00,
500464,UCAL FUEL   ,B ,Q,108.90,120.35,108.15,120.35,120.35,100.30,10019,707561,83116927.00,
500465,VARUN SHIP. ,B ,Q,7.30,7.43,7.25,7.34,7.34,7.38,267,61327,449579.00,
