SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500096,DABUR (I)   ,A ,Q,220.10,228.55,218.45,225.90,225.90,220.85,3833,156323,34880876.00,
500097,DALMIASUG   ,B ,Q,21.90,21.90,21.00,21.80,21.80,21.35,28,1367,29729.00,
500101,ARVIND Ltd  ,A ,Q,299.30,305.60,297.00,298.25,298.25,297.10,11701,454812,137391648.00,
500102,BALARPUR IND,B ,Q,17.20,17.40,17.00,17.10,17.10,17.20,1117,347848,5966661.00,
500103,BHEL        ,A ,Q,256.00,257.45,253.50,255.75,255.75,255.00,10055,578055,147764304.00,
500104,HIND.PETRO  ,A ,Q,524.50,535.70,521.00,529.65,529.65,522.35,8068,201893,107079442.00,
500106,IFCI LTD    ,A ,Q,36.55,37.10,36.45,36.80,36.80,36.50,4500,1033707,38031429.00,
500108,MAHA.TELE   ,B ,Q,30.00,30.45,29.60,29.75,29.75,29.85,2986,479119,14369699.00,
500109,MRPL        ,A ,Q,58.85,59.80,58.55,58.95,58.95,58.65,1876,117809,6982174.00,
500110,CHENNAI PET.,B ,Q,102.80,104.35,101.75,102.25,102.25,101.95,2245,139753,14409300.00,
500111,REL.CAP.    ,A ,Q,460.65,480.65,459.50,474.90,474.90,457.40,27036,836801,395968434.00,
500112,STATE BANK  ,A ,Q,2653.00,2706.00,2650.00,2701.65,2701.65,2638.15,21881,380395,1024396603.00,
500113,STEEL AUTH. ,A ,Q,83.80,84.10,82.35,83.10,83.10,83.30,3804,465858,38852394.00,
500114,TITAN       ,A ,Q,412.00,415.00,391.00,393.20,393.20,420.05,21882,725819,288144914.00,
500116,IDBI BANK L ,A ,Q,68.65,70.90,68.65,70.55,70.55,68.25,11528,1176977,82422430.00,
500117,DCW LTD.    ,B ,Q,24.70,24.70,23.90,24.20,24.20,23.90,1560,318946,7721601.00,
500119,DHAMPUR SUGA,B ,Q,47.15,48.00,46.65,47.40,47.40,47.10,346,12246,581350.00,
500120,DIAMINES&CHM,B ,Q,37.00,41.50,37.00,40.35,40.35,37.00,220,17374,696994.00,
500123,ELANTAS     ,B ,Q,871.95,874.00,838.00,868.50,867.00,867.50,214,1952,1682575.00,
500124,DR.REDDY'S  ,A ,Q,3100.00,3205.00,3095.20,3161.70,3161.70,3098.10,2514,19754,62017140.00,
500125,E.I.D.PAR   ,A ,Q,220.00,222.95,216.10,219.80,220.50,218.65,1123,28307,6222898.00,
500126,MERCK LTD   ,B ,Q,830.00,836.35,812.50,817.30,812.50,831.15,787,7732,6330820.00,
500128,ELEC.CASTING,B ,Q,19.00,19.35,18.50,18.90,18.90,18.90,1050,288547,5513059.00,
500132,EMPEE SUGARS,B ,Q,4.10,4.24,4.10,4.10,4.10,4.25,6,1200,4948.00,
500133,ESAB INDIA  ,B ,Q,671.20,680.00,660.00,661.70,661.70,673.40,159,637,426579.00,
500134,ESSAR OIL   ,A ,Q,121.20,122.00,120.00,120.95,120.95,122.00,1183,128529,15554372.00,
500135,ESSEL PROP  ,B ,Q,116.00,117.20,114.00,114.50,114.50,115.35,658,22742,2620198.00,
500136,ESTER INDUS.,B ,Q,23.60,24.20,23.40,24.20,24.20,23.05,348,49534,1191997.00,
500139,FEDDER.LLYOD,B ,Q,70.30,73.80,70.30,72.15,72.15,70.10,1044,55644,4016414.00,
500141,FERRO ALLOYS,B ,Q,8.00,8.18,7.81,7.97,8.00,7.84,144,20790,165951.00,
500142,FGP LTD.    ,B ,Q,3.62,3.62,3.62,3.62,3.62,3.30,2,10,36.00,
500144,FINOL. CABLE,A ,Q,219.70,225.50,218.00,224.30,224.30,219.45,1488,28211,6297076.00,
500147,CMI FPE     ,B ,Q,514.90,539.70,505.10,516.20,515.00,503.30,174,1534,808829.00,
500148,UFLEX LTD   ,B ,Q,154.90,160.80,154.90,159.05,159.05,153.90,2830,127301,20191888.00,
500150,FOSECO INDIA,B ,Q,925.00,958.90,916.05,949.75,943.00,914.00,101,575,544503.00,
500151,GOLDEN TOB  ,B ,Q,24.15,28.35,24.10,27.55,27.55,24.05,342,43296,1147955.00,
500153,GANESH BENZO,B ,Q,6.57,6.57,5.64,6.42,6.42,5.80,19,2130,12745.00,
500155,GARDEN SILK ,B ,Q,37.05,38.50,37.05,37.85,37.85,36.75,205,9187,349419.00,
500159,METROGLOBL  ,B ,Q,58.10,62.00,54.20,55.60,55.60,58.90,40,2784,163379.00,
500160,GTL LTD.    ,B ,Q,21.15,22.45,20.65,21.65,21.65,21.10,1696,176918,3836000.00,
500162,PARRYSUGR   ,B ,Q,21.35,23.00,21.30,21.95,21.90,22.20,22,4215,90981.00,
500163,GODFREY PH  ,B ,Q,2975.00,3004.80,2970.00,2984.10,2984.10,2939.05,546,1285,3834833.00,
500164,GODREJ IND  ,A ,Q,294.60,302.50,294.60,300.55,300.55,293.30,2170,51476,15437478.00,
500165,KANSAI NERO ,B ,Q,1922.50,1937.00,1920.00,1924.55,1930.00,1914.15,277,545,1050159.00,
500166,GOODRICKE   ,B ,Q,172.00,175.00,172.00,172.85,172.85,172.80,230,10941,1896500.00,
500168,GOODYEAR (I),B ,Q,658.05,670.00,656.00,662.60,662.60,658.75,1931,15864,10544353.00,
500170,GTN INDUS   ,B ,Q,15.00,15.00,14.05,14.95,14.95,15.00,17,892,12924.00,
500171,GHCL LTD    ,B ,Q,84.85,86.90,84.85,85.25,85.25,84.00,942,41379,3547725.00,
500173,GUJ.FLOURO  ,B ,Q,775.00,784.00,760.00,767.50,765.60,763.20,1359,10143,7820878.00,
500174,GUJ.LEASE   ,B ,Q,2.59,2.59,2.30,2.35,2.35,2.36,15,3941,9963.00,
500179,HCL INFOSYS ,B ,Q,73.00,74.90,72.55,73.10,73.10,72.45,4561,466372,34333394.00,
500180,HDFC BANK   ,A ,Q,898.40,914.15,898.40,912.20,912.20,895.40,8846,543755,495224359.00,
500182,HEROMOTOCO  ,A ,Q,3050.00,3102.20,3041.00,3061.60,3061.60,3030.15,4172,31618,97166467.00,
500183,HIMACHAL FUT,B ,Q,18.50,18.90,18.20,18.40,18.40,18.15,4615,1843411,34096947.00,
500184,HIMADRI CHEM,B ,Q,28.55,29.85,28.50,28.65,28.70,28.70,158,15253,441211.00,
500185,HIND.CONSTN.,A ,Q,30.25,33.35,30.10,33.10,33.10,29.65,19339,4622083,147844725.00,
500186,HIND.OIL EXP,B ,Q,60.20,62.00,60.00,60.60,60.60,59.70,6832,580474,35320895.00,
500187,HSIL        ,B ,Q,379.35,383.80,371.00,374.75,375.00,373.95,3398,31233,11766870.00,
500188,HINDUS.ZI   ,A ,Q,170.80,172.75,169.80,171.80,171.80,169.05,4267,180000,30866593.00,
500189,HINDUJA VENT,B ,Q,316.00,320.00,315.00,315.10,315.10,315.50,424,7608,2411100.00,
500191,HMT LTD.    ,B ,Q,38.20,39.25,37.35,38.00,38.00,38.25,1369,88780,3400150.00,
500192,PRAG BOSIMI ,T ,Q,6.99,6.99,6.46,6.79,6.79,6.79,24,2407,16186.00,
500193,HOTEL LEELA.,B ,Q,21.85,23.50,21.65,23.10,23.10,21.65,2345,401283,9133520.00,
500199,I.G.PETRO   ,B ,Q,66.60,66.60,64.20,64.40,64.40,67.55,174,9958,647884.00,
500201,IND.GLYCOLS ,B ,Q,123.15,131.50,123.00,130.15,130.15,121.95,4116,199026,25648650.00,
500202,IND.LEAS.DEV,B ,Q,7.86,8.20,7.86,8.20,8.20,8.27,7,900,7142.00,
500206,MARGO FIN   ,T ,Q,5.42,5.98,5.42,5.50,5.42,5.70,28,1490,8151.00,
500207,INDO RAMA   ,B ,Q,26.70,26.70,23.60,24.15,23.80,23.65,329,26841,649816.00,
500209,INFOSYS LTD ,A ,Q,3973.05,4070.00,3973.05,4051.45,4051.45,3946.15,11623,83838,337499063.00,
500210,INGERSOLL   ,B ,Q,919.95,924.00,890.95,901.10,901.10,910.00,2808,18638,16908833.00,
500211,INSILCO LTD.,T ,Q,19.00,19.95,19.00,19.00,19.00,19.05,96,17996,349684.00,
500213,INTER.TRAVEL,B ,Q,259.90,264.00,257.00,257.95,257.50,258.65,218,8060,2093152.00,
500214,ION EXCHANGE,T ,Q,203.10,213.75,201.55,202.65,204.95,203.60,352,23536,4939255.00,
500215,AGRO TECH FO,B ,Q,619.85,632.00,612.45,623.85,623.85,613.95,723,5670,3534548.00,
500219,JAIN IRRIG  ,A ,Q,85.40,91.25,85.40,90.90,90.90,84.75,8489,730275,65175680.00,
500220,JASCH INDUST,B ,Q,15.55,17.25,15.50,17.15,17.00,15.20,34,7293,121050.00,
500222,JCT ELECTRON,B ,Q,0.66,0.66,0.62,0.64,0.65,0.65,500,14626,9273.00,
500223,JCT LTD     ,B ,Q,3.70,4.03,3.62,3.99,3.99,3.72,789,832367,3237123.00,
500227,JINDAL POLYF,B ,Q,295.10,308.25,295.10,302.60,305.00,296.60,2329,40106,12158679.00,
500228,JSWSL       ,A ,Q,1250.00,1269.95,1245.00,1261.60,1261.60,1247.70,4479,57992,73085743.00,
500231,UMANG DAIR  ,B ,Q,57.60,57.60,53.00,53.55,53.00,53.90,102,9103,488813.00,
500233,KAJARIA CER.,A ,Q,612.80,614.35,595.00,603.10,603.10,609.45,650,5916,3591140.00,
500234,KAKATIYA CEM,B ,Q,110.70,110.85,110.00,110.40,110.50,109.40,36,1082,119516.00,
500235,KALYANI STEL,B ,Q,168.00,170.50,166.60,167.40,167.40,166.55,3685,123243,20755278.00,
500236,KANELIND    ,B ,Q,6.75,6.75,6.22,6.45,6.45,6.54,40,400,2552.00,
500238,WHIRLPOOL   ,B ,Q,478.95,514.50,478.95,493.95,493.95,473.65,11436,184031,92483229.00,
500239,KG DENIM    ,B ,Q,17.30,18.00,17.00,17.35,17.05,17.65,259,100111,1743449.00,
500240,KINETIC ENG.,B ,Q,54.25,62.25,54.25,57.95,57.95,54.05,1330,99090,5892026.00,
500241,KIRL.BROS.  ,B ,Q,265.00,270.00,249.90,259.80,256.35,261.20,1436,27706,7047818.00,
500243,KIRL INDUS  ,B ,Q,615.00,615.00,602.35,612.60,614.95,613.10,36,230,139645.00,
500245,KIRL.FERROUS,B ,Q,63.50,64.20,61.50,62.45,62.45,62.75,1406,218739,13779303.00,
500246,ENVAIN ELECT,B ,Q,26.45,26.45,26.45,26.45,26.45,27.80,2,100,2645.00,
500247,KOTAK MAH.BK,A ,Q,1091.25,1121.45,1091.25,1119.10,1119.10,1095.90,3148,37959,42190193.00,
500249,KSB PUMPS   ,B ,Q,544.50,545.00,531.80,534.55,535.85,537.90,227,1285,690863.00,
500250,L.G.BALKRISH,B ,Q,672.20,676.00,670.00,671.70,670.00,666.75,313,5092,3426814.00,
500251,TRENT LTD.  ,A ,Q,1340.00,1358.95,1312.00,1329.35,1334.95,1325.10,887,4678,6217004.00,
500252,LAKSHMI MACH,A ,Q,3910.60,4032.00,3910.60,3997.00,3997.00,3885.15,901,2014,7987831.00,
500253,LIC HOUS.FIN,A ,Q,346.50,364.50,346.30,361.65,361.65,345.45,16854,701976,251193626.00,
500254,UTTAMVALUE  ,B ,Q,7.70,7.70,7.35,7.45,7.40,7.38,94,23010,170650.00,
500255,LML LTD.    ,B ,Q,9.86,9.94,9.27,9.28,9.28,9.75,485,119167,1123056.00,
500256,LOK.HOUS&CON,B ,Q,14.00,15.93,14.00,14.63,14.63,13.53,3776,905638,13618704.00,
500257,LUPIN LTD.  ,A ,Q,1355.00,1373.75,1351.65,1369.10,1369.10,1345.90,4035,52163,71130183.00,
500259,LYKA LABS   ,B ,Q,24.30,24.30,24.05,24.30,24.30,23.15,456,121067,2941591.00,
500260,RAMCOCEM    ,A ,Q,340.95,349.00,340.00,343.80,344.60,338.20,594,5283,1821874.00,
500264,MAFATLAL IND,B ,Q,172.90,172.90,160.00,160.40,160.40,163.00,101,2615,422782.00,
500265,MAH.SEAMLESS,B ,Q,315.00,318.00,310.20,314.00,314.05,316.10,383,5988,1889584.00,
500266,MAH.SCOOTER ,B ,Q,940.00,958.45,931.10,932.75,932.75,938.40,233,1522,1436064.00,
500267,MAJESTIC AUT,B ,Q,99.75,102.00,96.40,98.45,98.45,99.75,449,27316,2687423.00,
500268,MANALI PETRO,B ,Q,14.34,14.44,13.95,14.12,14.12,13.80,802,170455,2432365.00,
500271,MAX INDIA   ,A ,Q,349.10,357.25,349.00,354.45,354.45,347.45,2313,37255,13161537.00,
500277,MID INDIA IN,T ,Q,2.35,2.35,2.35,2.35,2.35,2.36,6,303,712.00,
500279,MIRC ELECT  ,B ,Q,7.03,7.63,7.01,7.63,7.63,7.27,715,122126,914566.00,
500280,CENTURY ENKA,B ,Q,160.30,172.75,160.30,169.15,169.15,159.15,1789,42522,7100243.00,
500285,SPICEJET LTD,B ,Q,13.85,14.20,13.75,13.93,13.93,13.75,4190,2179589,30358032.00,
500288,MOREPEN LAB.,T ,Q,12.14,12.50,11.90,12.09,12.09,12.12,1308,335826,4074728.00,
500290,MRF LTD.    ,A ,Q,31000.00,31765.00,30950.10,31319.40,31319.40,30931.35,1668,2285,71722588.00,
500292,HEIDEL CEM  ,B ,Q,90.30,91.00,87.50,88.25,88.25,89.25,1564,96199,8589412.00,
500294,NCC         ,A ,Q,51.45,60.70,51.20,59.60,59.60,52.75,23422,2666511,151156077.00,
500295,SSLT        ,A ,Q,254.40,259.25,252.00,255.75,255.75,252.70,10836,483530,123828944.00,
500296,NAHAR SPG.  ,B ,Q,94.80,103.00,94.35,103.00,103.00,93.65,1191,63265,6373575.00,
500298,NAT.PEROXIDE,B ,Q,580.00,586.90,573.15,576.10,576.10,580.35,126,1513,878347.00,
500300,GRASIM IND. ,A ,Q,3461.00,3535.00,3452.85,3510.70,3520.00,3444.25,1541,17467,61031239.00,
500301,NEPC INDIA  ,T ,Q,3.52,3.75,3.52,3.60,3.60,3.58,84,10458,38561.00,
500302,PEL         ,A ,Q,785.10,809.70,776.70,802.60,802.60,781.05,1720,8814,6997888.00,
500303,ADI BIR NUVO,A ,Q,1645.05,1693.95,1645.05,1681.90,1681.90,1643.90,1199,17175,28794847.00,
500304,NIIT LTD.   ,B ,Q,45.65,47.60,45.40,46.50,46.50,45.40,2107,163471,7654692.00,
500306,JAYKAY      ,B ,Q,3.85,3.85,3.85,3.85,3.85,3.50,44,6982,26880.00,
500307,NIRLON      ,B ,Q,157.80,159.00,156.60,157.95,158.00,156.65,450,45586,7200130.00,
500310,NOVAPAN IND.,B ,Q,36.00,39.55,36.00,39.55,39.55,39.50,20,2789,108473.00,
500312,ONGC CORPN  ,A ,Q,398.05,406.60,397.90,405.05,405.05,395.85,11890,490743,197905276.00,
500313,OIL COUNTRY ,B ,Q,43.10,43.50,41.70,41.95,41.95,43.10,419,15881,674653.00,
500314,ORIENT HOTEL,B ,Q,22.55,22.55,22.20,22.20,22.20,22.25,12,1010,22498.00,
500315,ORINTAL BANK,A ,Q,272.25,286.50,271.45,284.95,284.95,271.70,10134,369525,104328737.00,
500317,OSWAL AGRO. ,B ,Q,16.60,17.25,16.37,16.69,16.59,16.37,473,105864,1769646.00,
500318,OSWAL SPG(P),T ,Q,1.90,1.98,1.81,1.90,1.90,1.90,34,25737,48815.00,
500319,INDIAN SUCRO,T ,Q,8.08,8.92,8.08,8.92,8.92,8.50,25,2095,18194.00,
500322,PANYAM CEMEN,B ,Q,33.00,37.00,33.00,33.90,33.55,34.30,16,280,9458.00,
500325,RELIANCE    ,A ,Q,982.00,1002.70,981.90,999.20,999.20,979.30,22382,448775,446357759.00,
500327,PEACOCK IND.,B ,Q,16.69,18.39,16.69,17.65,18.10,17.56,827,217258,3686303.00,
500329,PENTAMED.G  ,B ,Q,1.22,1.22,1.17,1.20,1.20,1.17,949,108207,130989.00,
500330,RAYMOND     ,A ,Q,466.00,471.90,459.95,464.10,464.10,464.85,5719,94465,43985321.00,
500331,PIDILITE    ,A ,Q,415.85,418.00,412.60,414.00,414.00,413.20,979,14952,6200356.00,
500333,PIX TRANS   ,B ,Q,60.15,64.70,60.15,61.45,62.70,60.40,277,12121,754941.00,
500335,BIRLA CORPN.,B ,Q,516.25,528.00,514.00,522.80,522.80,513.00,970,8917,4653212.00,
500336,SURYA ROSHNI,B ,Q,91.00,95.00,90.05,94.10,94.10,93.30,847,47892,4512490.00,
500337,PRIME SECUR.,B ,Q,6.34,6.35,5.85,5.88,6.24,6.16,60,7859,47389.00,
500338,PRISM CEMENT,B ,Q,75.55,76.50,74.85,75.10,75.10,75.50,686,307037,23255912.00,
500339,RAIN        ,B ,Q,48.55,51.00,48.55,49.85,49.85,48.55,1226,89416,4470458.00,
500343,PUDUMJEE    ,B ,Q,14.95,14.95,14.50,14.59,14.50,15.19,17,4200,61621.00,
500346,PUN.COMMUNI.,B ,Q,81.90,81.90,75.20,76.40,76.35,77.15,83,907,70605.00,
500350,RSWM  LTD   ,B ,Q,184.70,187.00,183.00,185.50,185.50,182.75,467,10319,1912371.00,
500354,RAJSH.SUGAR ,B ,Q,25.05,25.70,24.65,25.55,25.70,25.55,43,1980,49862.00,
500355,RALLIS INDIA,A ,Q,228.00,232.90,228.00,229.50,229.50,228.35,2391,57680,13280241.00,
500356,RAMANEWS    ,B ,Q,7.40,7.69,7.40,7.57,7.57,7.59,72,8385,63558.00,
500357,RAMA PAPER  ,B ,Q,9.81,9.86,9.74,9.80,9.74,10.25,26,833,8165.00,
500358,RAMA PETRO  ,B ,Q,2.89,2.89,2.89,2.89,2.89,3.01,2,100,289.00,
500359,RANBAXY LAB.,A ,Q,626.05,634.05,623.00,632.10,632.10,623.75,4698,120597,75959165.00,
500360,RAPICUT CARB,B ,Q,46.05,48.50,46.05,47.80,48.00,48.00,40,2451,117344.00,
500365,RMGALLOY    ,B ,Q,4.26,4.89,4.26,4.50,4.50,4.72,42,2461,11092.00,
500366,ROLTA (I)   ,B ,Q,110.30,111.70,109.85,110.50,110.50,109.40,3256,197592,21898096.00,
500367,RUBFILA INT.,B ,Q,49.75,51.00,49.10,50.25,50.25,50.65,611,73475,3687562.00,
500368,RUCHI SOYA  ,B ,Q,38.05,39.00,37.75,37.85,37.85,38.05,1041,61891,2373438.00,
500372,SAMTEL COL  ,B ,Q,1.89,1.89,1.74,1.88,1.88,1.80,24,2480,4523.00,
500378,JINDAL SAW  ,B ,Q,77.85,79.25,77.40,77.80,77.80,77.10,4565,323465,25275494.00,
500380,JK LAKSHMI  ,A ,Q,373.90,383.05,362.70,367.55,367.55,359.80,5847,146290,54865820.00,
500387,SHREE CEMENT,A ,Q,8659.95,9200.00,8653.60,9104.70,9084.45,8692.35,765,13016,113495744.00,
500388,SHREE KRISHN,T ,Q,10.25,10.25,10.00,10.00,10.00,10.36,8,2800,28195.00,
500390,REL INFRA   ,A ,Q,602.50,641.15,602.35,637.75,637.75,597.20,28734,734064,459992635.00,
500399,STEELCO GUJ.,B ,Q,5.05,5.75,5.02,5.54,5.75,5.30,69,38404,207686.00,
500400,TATA POWER  ,A ,Q,91.00,94.30,90.55,93.75,93.75,90.70,7501,843194,78216914.00,
500402,SPMLINFRA   ,B ,Q,77.00,78.40,76.95,77.10,78.00,77.00,40,2035,156895.00,
500403,SUNDARAM FAS,B ,Q,154.95,157.00,152.55,153.50,153.10,152.80,608,16181,2509895.00,
500404,SUNFLAG IRON,B ,Q,29.05,29.45,29.00,29.20,29.10,29.10,145,17035,495903.00,
500405,SUPREME PET*,B ,Q,84.40,84.40,77.50,79.00,79.50,77.35,412,21295,1671000.00,
500407,SWARAJ ENGIN,B ,Q,962.30,969.00,952.95,954.90,953.65,960.95,238,1163,1113993.00,
500408,TATA ELXSI  ,A ,Q,622.00,628.60,618.65,619.95,619.95,619.00,5735,70500,43928576.00,
500410,ACC LTD     ,A ,Q,1510.00,1510.00,1492.10,1500.90,1498.50,1494.70,2134,18793,28244749.00,
500411,THERMAX     ,A ,Q,901.00,940.00,885.00,891.95,891.95,881.20,2708,16264,14873330.00,
500412,THIRUMALAI  ,B ,Q,105.75,108.85,105.00,105.55,105.25,104.95,542,17447,1855227.00,
500413,THOMAS COOK ,B ,Q,166.00,168.45,163.65,166.70,166.70,165.20,2714,91894,15306003.00,
500414,TIMEX GROUP ,B ,Q,18.90,18.90,17.60,18.15,18.15,18.60,470,99379,1801327.00,
500418,TOKYO PLAST ,B ,Q,32.00,33.80,31.65,33.65,33.65,32.75,181,13363,437433.00,
500420,TORRENT PHAR,A ,Q,867.20,886.00,867.05,884.10,886.00,869.85,638,5196,4567438.00,
500422,TRANSCHEM   ,B ,Q,22.40,23.40,21.70,22.20,22.20,22.10,55,1980,44710.00,
500425,AMBUJA CEME ,A ,Q,227.85,228.30,224.75,227.45,227.45,223.90,3960,195808,44358888.00,
500429,UNIPHOS ENT.,B ,Q,29.00,29.00,28.20,28.45,28.45,28.15,42,2951,84529.00,
500439,VARD HOLDNG ,B ,Q,756.00,756.00,716.00,736.00,716.00,710.00,4,30,22080.00,
500440,HINDALCO    ,A ,Q,160.00,164.10,158.95,163.20,163.20,160.40,9993,830356,134835981.00,
500444,WEST COAST  ,B ,Q,58.95,59.85,58.10,58.30,58.30,58.30,638,30961,1824924.00,
500449,HIND.ORG.CHM,B ,Q,24.15,24.80,24.15,24.40,24.40,24.10,348,34986,855377.00,
500450,MPIL CORP L ,B ,Q,72.00,72.00,72.00,72.00,72.00,75.00,2,50,3600.00,
500456,PAS.ACRYLON ,B ,Q,9.50,10.00,9.40,9.60,9.60,9.37,112,24962,242253.00,
500458,PHIL CORPN. ,T ,Q,3.08,3.25,3.06,3.25,3.25,3.22,44,2690,8332.00,
500459,PROCTER &GAM,A ,Q,5263.70,5435.00,5252.00,5401.35,5401.35,5345.60,536,131248,706259374.00,
500460,MUKAND LTD. ,B ,Q,43.70,43.70,42.00,42.40,42.40,43.30,353,23418,1003600.00,
500463,AGCNET      ,B ,Q,68.70,68.70,66.15,66.65,66.20,67.30,143,3075,205671.00,
