SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500059,BINANI IND. ,B ,Q,109.90,110.75,99.00,103.50,103.30,108.35,2269,72006,7468826.00,
500060,BIRLA ERIC. ,T ,Q,66.50,66.75,65.00,65.50,65.50,65.60,144,15659,1026655.00,
500067,BLUE STAR   ,B ,Q,375.00,378.15,357.00,361.80,361.80,370.90,942,6251,2287305.00,
500068,DISA INDIA  ,B ,Q,3680.00,3700.00,3680.00,3700.00,3700.00,3699.10,8,15,55300.00,
500069,BNK CAPITAL ,B ,Q,35.00,35.00,35.00,35.00,35.00,35.05,4,30,1050.00,
500074,BPL LTD.    ,B ,Q,22.65,23.50,22.20,22.40,22.40,22.50,567,63772,1442293.00,
500078,CAMPH.& ALL ,B ,Q,321.30,324.05,310.00,313.25,311.00,323.65,232,4637,1471767.00,
500083,CENTURY EXT ,B ,Q,1.90,2.17,1.90,2.14,2.16,1.98,387,46178,95106.00,
500084,CESC LTD.   ,A ,Q,724.25,727.05,706.00,714.40,714.40,719.60,1595,21316,15213074.00,
500085,CHAMBAL FERT,B ,Q,65.10,67.20,65.10,65.65,65.65,66.00,2161,103384,6817285.00,
500086,EXIDE IND.  ,A ,Q,158.00,158.65,155.00,156.35,156.35,158.60,3796,752342,117553277.00,
500087,CIPLA LTD.  ,A ,Q,607.00,624.00,595.95,618.60,618.60,599.25,11056,279195,171070410.00,
500089,DIC INDIA   ,B ,Q,408.05,408.05,395.10,398.45,398.45,406.85,336,2430,974827.00,
500092,CRISIL LTD  ,A ,Q,1900.00,1912.65,1872.50,1886.75,1886.75,1886.60,536,1550,2938213.00,
500093,CROMPT.GREAV,A ,Q,197.25,199.40,192.40,195.45,195.45,196.00,10453,413873,80968609.00,
500095,WYETH LTD.  ,B ,Q,1135.10,1144.40,1124.85,1136.70,1138.00,1128.35,179,724,823190.00,
500096,DABUR (I)   ,A ,Q,232.00,235.85,227.25,235.20,235.00,232.10,1860,72627,16819150.00,
500097,DALMIASUG   ,B ,Q,24.95,25.00,24.00,24.25,24.65,24.50,83,6720,164658.00,
500101,ARVIND Ltd  ,A ,Q,296.00,296.30,286.35,292.10,292.10,294.95,8042,286237,83655447.00,
500102,BALARPUR IND,B ,Q,17.45,17.60,17.05,17.40,17.40,17.35,916,227698,3948163.00,
500103,BHEL        ,A ,Q,248.10,248.60,240.75,245.40,245.40,249.10,7539,392824,95862355.00,
500104,HIND.PETRO  ,A ,Q,540.50,542.50,527.00,534.20,534.20,536.30,5114,113639,60652664.00,
500106,IFCI LTD    ,A ,Q,39.70,39.75,38.70,39.55,39.55,39.65,3625,674583,26532979.00,
500108,MAHA.TELE   ,B ,Q,28.50,28.65,27.80,27.95,27.95,28.50,1513,321651,9032062.00,
500109,MRPL        ,A ,Q,55.90,56.25,54.50,54.65,54.65,55.85,1385,96526,5296964.00,
500110,CHENNAI PET.,B ,Q,97.50,98.05,94.00,94.45,94.45,97.15,4061,279145,26803117.00,
500111,REL.CAP.    ,A ,Q,510.00,513.50,494.60,501.55,501.55,509.70,21773,588462,295818624.00,
500112,STATE BANK  ,A ,Q,294.40,298.70,291.05,297.10,297.10,2911.40,63450,2921924,865843408.00,SS
500113,STEEL AUTH. ,A ,Q,85.00,86.35,84.10,85.50,85.50,85.25,3262,352112,29974421.00,
500114,TITAN       ,A ,Q,366.05,366.05,354.35,361.20,361.20,365.90,4170,141615,50924329.00,
500116,IDBI BANK L ,A ,Q,72.30,72.60,70.30,71.30,71.30,72.30,4078,265959,18952761.00,
500117,DCW LTD.    ,B ,Q,21.80,21.90,21.20,21.55,21.55,21.85,702,99264,2134854.00,
500119,DHAMPUR SUGA,B ,Q,47.15,47.70,46.35,46.75,46.75,48.25,439,20936,983802.00,
500120,DIAMINES&CHM,B ,Q,39.90,39.90,36.60,37.00,37.45,38.40,65,4223,161178.00,
500123,ELANTAS     ,B ,Q,852.05,860.00,841.00,847.25,854.65,853.35,191,1612,1370015.00,
500124,DR.REDDY'S  ,A ,Q,3556.00,3565.00,3510.00,3519.25,3519.25,3514.85,2450,15114,53370382.00,
500125,E.I.D.PAR   ,A ,Q,225.00,230.00,223.00,228.40,228.40,224.60,1378,26730,6078388.00,
500126,MERCK LTD   ,B ,Q,798.75,799.60,789.00,793.70,790.25,796.15,454,2432,1929000.00,
500128,ELEC.CASTING,B ,Q,21.40,21.40,20.40,20.55,20.55,21.35,1054,176178,3651205.00,
500132,EMPEE SUGARS,B ,Q,4.81,4.81,4.44,4.44,4.44,4.56,8,1010,4658.00,
500133,ESAB INDIA  ,B ,Q,650.95,650.95,630.00,631.85,630.00,646.10,110,1604,1015162.00,
500134,ESSAR OIL   ,A ,Q,113.70,113.70,105.45,108.25,108.25,113.35,2887,192968,20934580.00,
500135,ESSEL PROP  ,B ,Q,132.95,137.00,131.50,132.10,132.50,132.25,2381,78866,10573469.00,
500136,ESTER INDUS.,B ,Q,22.75,22.75,22.00,22.00,22.00,22.15,23,2158,47833.00,
500139,FEDDER.LLYOD,B ,Q,77.35,77.85,75.50,76.15,76.15,76.65,518,31040,2369537.00,
500141,FERRO ALLOYS,B ,Q,7.50,7.88,7.40,7.68,7.88,7.74,145,24948,189323.00,
500142,FGP LTD.    ,B ,Q,3.55,3.55,3.55,3.55,3.55,3.23,10,5000,17750.00,
500143,P.H.CAPITAL ,B ,Q,8.50,8.50,8.50,8.50,8.50,8.35,2,5,42.00,
500144,FINOL. CABLE,A ,Q,275.00,278.95,267.45,269.55,269.55,275.40,1825,33927,9204418.00,
500147,CMI FPE     ,B ,Q,451.00,484.50,451.00,468.75,460.10,468.40,24,733,343491.00,
500148,UFLEX LTD   ,B ,Q,165.95,165.95,161.40,162.50,162.50,165.00,1657,56326,9169025.00,
500150,FOSECO INDIA,B ,Q,1049.00,1070.00,1039.15,1061.15,1052.10,1051.50,141,736,772616.00,XD
500151,GOLDEN TOB  ,B ,Q,38.60,40.40,37.95,38.45,38.45,38.35,396,18789,738673.00,
500153,GANESH BENZO,B ,Q,5.80,6.50,5.75,5.99,5.99,6.08,51,6760,40597.00,
500155,GARDEN SILK ,B ,Q,36.00,36.70,35.70,35.80,36.35,36.05,80,3306,118876.00,
500159,METROGLOBL  ,B ,Q,58.50,60.00,58.00,59.55,60.00,59.50,55,10954,649928.00,
500160,GTL LTD.    ,B ,Q,20.65,20.95,20.45,20.50,20.50,20.70,478,38919,803082.00,
500162,PARRYSUGR   ,B ,Q,23.25,23.25,22.25,22.25,22.25,23.30,6,143,3231.00,
500163,GODFREY PH  ,B ,Q,3099.35,3140.00,3080.00,3102.95,3102.95,3100.30,628,1836,5693374.00,
500164,GODREJ IND  ,A ,Q,297.20,297.20,288.25,290.20,290.20,297.30,1581,38555,11203575.00,
500165,KANSAI NERO ,B ,Q,1890.00,1980.00,1885.05,1962.00,1962.00,1901.55,738,1511,2941490.00,
500166,GOODRICKE   ,B ,Q,179.20,183.65,177.75,182.05,182.05,180.95,328,16139,2923393.00,
500168,GOODYEAR (I),B ,Q,634.05,639.70,627.00,632.05,632.05,634.35,458,8788,5559982.00,
500170,GTN INDUS   ,B ,Q,12.80,13.10,12.25,12.86,13.10,14.39,44,5801,73327.00,
500171,GHCL LTD    ,B ,Q,84.45,84.45,81.00,82.50,81.00,83.55,431,28157,2338600.00,
500173,GUJ.FLOURO  ,B ,Q,765.75,775.00,741.90,748.15,748.15,764.60,922,5032,3836961.00,
500174,GUJ.LEASE   ,B ,Q,2.99,2.99,2.65,2.65,2.65,2.99,22,8502,23610.00,
500179,HCL INFOSYS ,B ,Q,70.55,73.25,70.30,72.70,72.70,70.05,6570,600344,43317234.00,
500180,HDFC BANK   ,A ,Q,927.00,927.00,912.50,917.60,917.60,926.80,4912,82145,75316212.00,
500182,HEROMOTOCO  ,A ,Q,3000.00,3010.00,2950.00,2995.15,2995.15,3001.85,2302,13158,39269275.00,
500183,HIMACHAL FUT,B ,Q,21.20,21.65,20.55,21.40,21.40,21.05,7713,3104769,65498481.00,
500184,HIMADRI CHEM,B ,Q,29.50,31.75,29.35,31.00,31.00,30.00,1310,64488,1993335.00,
500185,HIND.CONSTN.,A ,Q,33.10,33.85,32.80,33.10,33.10,33.45,3171,676609,22465808.00,
500186,HIND.OIL EXP,B ,Q,49.50,50.40,47.60,48.15,48.15,49.35,4501,500806,24494001.00,
500187,HSIL        ,B ,Q,394.75,398.00,388.00,391.95,391.95,386.65,1247,19461,7648730.00,
500188,HINDUS.ZI   ,A ,Q,163.80,165.00,161.80,162.50,162.50,162.55,1741,60071,9804836.00,
500189,HINDUJA VENT,B ,Q,332.50,336.00,332.10,335.15,335.15,334.15,481,7010,2344273.00,
500191,HMT LTD.    ,B ,Q,38.15,38.15,35.00,35.45,35.45,37.50,1250,70951,2539495.00,
500192,PRAG BOSIMI ,T ,Q,4.67,4.67,4.23,4.67,4.67,4.45,37,9144,39747.00,
500193,HOTEL LEELA.,B ,Q,23.80,25.20,23.15,24.35,24.00,24.00,1824,142911,3441001.00,
500199,I.G.PETRO   ,B ,Q,60.60,62.00,60.00,60.45,60.45,61.30,161,7046,425733.00,
500201,IND.GLYCOLS ,B ,Q,124.05,124.25,120.85,121.30,121.30,123.25,499,17850,2182436.00,
500207,INDO RAMA   ,B ,Q,20.10,20.40,19.85,19.90,19.90,20.50,122,16887,336883.00,
500209,INFOSYS LTD ,A ,Q,4182.00,4232.40,4182.00,4221.70,4221.70,4179.75,6238,35021,147435939.00,
500210,INGERSOLL   ,B ,Q,885.00,885.05,866.00,873.35,873.35,880.45,1498,7735,6753333.00,
500211,INSILCO LTD.,T ,Q,25.90,25.90,24.90,24.90,24.90,26.20,186,70932,1795708.00,
500212,INTEG.FIN.SE,T ,Q,14.35,15.00,14.35,14.50,14.50,15.10,9,800,11560.00,
500213,INTER.TRAVEL,B ,Q,248.25,254.45,244.05,248.25,250.00,252.90,185,6403,1588086.00,
500214,ION EXCHANGE,T ,Q,251.00,254.80,241.00,249.65,250.00,253.30,148,4974,1234590.00,
500215,AGRO TECH FO,B ,Q,633.85,640.00,613.00,620.80,620.80,630.05,284,1707,1062301.00,
500219,JAIN IRRIG  ,A ,Q,85.00,87.00,83.30,85.05,85.05,85.00,7865,626028,53446706.00,
500220,JASCH INDUST,B ,Q,17.60,19.65,17.60,17.75,17.70,17.60,30,4949,89063.00,
500222,JCT ELECTRON,B ,Q,0.67,0.78,0.67,0.70,0.70,0.74,310,22031,15631.00,
500223,JCT LTD     ,B ,Q,4.16,4.50,4.15,4.27,4.27,4.23,456,270240,1180663.00,
500227,JINDAL POLYF,B ,Q,311.05,311.05,297.30,300.20,300.20,309.75,1779,48187,14648853.00,
500228,JSWSL       ,A ,Q,1212.50,1219.00,1200.00,1209.15,1206.35,1209.65,3562,40682,49247869.00,
500231,UMANG DAIR  ,B ,Q,56.00,57.30,56.00,56.20,56.75,57.80,82,6828,384329.00,
500233,KAJARIA CER.,A ,Q,611.15,611.15,599.10,601.20,601.10,608.10,468,3899,2351525.00,
500234,KAKATIYA CEM,B ,Q,116.00,116.00,114.00,114.35,114.00,119.25,166,3485,400826.00,
500235,KALYANI STEL,B ,Q,166.10,167.45,163.00,165.40,165.40,165.80,1632,35972,5932487.00,
500236,KANELIND    ,B ,Q,6.82,7.33,6.80,6.88,7.22,7.14,50,8957,61256.00,
500238,WHIRLPOOL   ,B ,Q,652.50,657.80,618.90,622.70,622.70,643.05,4320,48975,31115131.00,
500239,KG DENIM    ,B ,Q,16.15,16.45,15.80,16.25,16.25,16.30,111,12950,208278.00,
500240,KINETIC ENG.,B ,Q,57.00,57.75,54.40,54.55,54.55,56.65,108,2465,137203.00,
500241,KIRL.BROS.  ,B ,Q,229.50,230.00,222.00,224.20,224.20,227.60,168,2077,469673.00,
500243,KIRL INDUS  ,B ,Q,603.40,625.00,603.40,619.95,620.00,620.00,24,52,32210.00,
500245,KIRL.FERROUS,B ,Q,66.50,69.25,66.05,68.80,68.80,66.05,1410,329821,22327268.00,
500247,KOTAK MAH.BK,A ,Q,1098.90,1163.70,1086.25,1157.05,1157.05,1078.50,15852,237348,271557767.00,
500249,KSB PUMPS   ,B ,Q,599.85,606.85,598.95,601.10,601.00,605.90,301,2200,1325072.00,
500250,L.G.BALKRISH,B ,Q,678.10,690.85,670.00,675.80,675.00,683.20,266,1589,1073875.00,
500251,TRENT LTD.  ,A ,Q,1505.70,1574.75,1480.00,1555.65,1555.65,1496.05,2155,8467,12994875.00,
500252,LAKSHMI MACH,A ,Q,4440.00,4440.00,4321.00,4366.80,4366.80,4406.75,1059,1809,7921004.00,
500253,LIC HOUS.FIN,A ,Q,412.00,414.35,402.10,406.75,406.75,411.15,6931,195269,79445782.00,
500254,UTTAMVALUE  ,B ,Q,7.49,7.84,7.01,7.08,7.08,7.13,153,51646,370523.00,
500255,LML LTD.    ,B ,Q,8.56,8.60,8.40,8.46,8.50,8.66,192,50428,428086.00,
500256,LOK.HOUS&CON,B ,Q,15.15,15.73,14.75,15.21,15.21,15.18,569,73842,1123941.00,
500257,LUPIN LTD.  ,A ,Q,1454.00,1472.00,1452.25,1469.15,1469.15,1449.15,2773,35379,51761673.00,
500259,LYKA LABS   ,T ,Q,29.70,29.85,27.20,28.00,27.20,28.45,561,90618,2631386.00,
500260,RAMCOCEM    ,A ,Q,352.30,354.00,338.00,341.65,340.00,353.40,1156,11162,3847319.00,
500264,MAFATLAL IND,B ,Q,160.20,161.50,158.05,159.05,159.00,163.85,79,4060,647058.00,
500265,MAH.SEAMLESS,B ,Q,315.85,325.95,312.50,313.60,313.60,314.10,1332,12296,3910358.00,
500266,MAH.SCOOTER ,B ,Q,949.75,952.20,925.15,948.00,948.00,943.55,438,1425,1334830.00,
500267,MAJESTIC AUT,B ,Q,91.50,91.50,88.00,88.60,88.60,88.25,34,783,69917.00,
500268,MANALI PETRO,B ,Q,18.00,18.25,17.50,17.63,17.63,18.01,1071,219543,3899956.00,
500271,MAX INDIA   ,A ,Q,410.00,414.00,397.50,402.35,402.35,406.70,2190,37878,15245861.00,
500279,MIRC ELECT  ,B ,Q,8.30,9.10,8.12,9.05,9.05,8.50,959,133386,1156421.00,
500280,CENTURY ENKA,B ,Q,163.30,163.85,161.00,162.35,163.40,162.85,219,5336,866422.00,
500284,LORDS CHLORO,T ,Q,15.40,16.50,15.40,15.60,15.60,16.05,10,82,1284.00,
500285,SPICEJET LTD,B ,Q,14.00,14.50,13.90,13.97,13.97,13.96,3824,1976496,27755305.00,
500288,MOREPEN LAB.,B ,Q,10.90,10.99,10.43,10.79,10.79,10.97,2654,1150671,12103526.00,
500290,MRF LTD.    ,A ,Q,32249.00,32249.00,31701.00,32032.85,32032.85,32071.30,1013,1124,35961160.00,
500292,HEIDEL CEM  ,B ,Q,88.60,89.80,87.70,88.70,88.70,88.75,891,48953,4349707.00,
500294,NCC         ,A ,Q,67.60,67.80,64.10,64.80,64.80,67.15,6299,693587,45387741.00,
500295,SSLT        ,A ,Q,240.95,241.25,232.50,234.65,234.65,240.25,9963,435522,102772004.00,
500296,NAHAR SPG.  ,B ,Q,98.00,98.00,94.50,95.05,95.50,96.95,380,15893,1524277.00,
500298,NAT.PEROXIDE,B ,Q,588.35,604.00,588.20,600.95,599.00,597.40,179,3186,1899539.00,
500300,GRASIM IND. ,A ,Q,3550.00,3570.00,3516.00,3526.10,3517.25,3558.55,510,1772,6276387.00,
500301,NEPC INDIA  ,T ,Q,3.30,3.45,3.26,3.44,3.45,3.35,25,3352,11145.00,
500302,PEL         ,A ,Q,833.00,853.70,816.95,844.55,853.70,829.95,733,5448,4544397.00,
500303,ADI BIR NUVO,A ,Q,1769.00,1812.00,1755.10,1767.15,1767.15,1768.85,1822,19034,33787213.00,
500304,NIIT LTD.   ,B ,Q,53.50,54.25,52.35,53.85,53.85,52.85,6633,539474,28846882.00,
500306,JAYKAY      ,B ,Q,3.47,3.86,3.47,3.79,3.69,3.65,48,4218,15569.00,
500307,NIRLON      ,B ,Q,167.50,174.85,167.50,171.25,171.25,166.00,1544,104880,18009499.00,
500312,ONGC CORPN  ,A ,Q,384.50,389.90,382.50,386.00,386.00,384.10,7485,214770,82908789.00,
500313,OIL COUNTRY ,B ,Q,40.10,40.60,39.10,39.35,39.10,40.20,125,4984,198128.00,
500314,ORIENT HOTEL,B ,Q,22.40,24.00,22.40,23.40,23.40,22.80,61,4079,95549.00,
500315,ORINTAL BANK,A ,Q,282.00,282.50,271.10,273.50,273.50,281.50,5419,158081,43504412.00,
500317,OSWAL AGRO. ,B ,Q,20.50,21.35,20.45,20.95,20.95,20.55,644,147558,3081367.00,
500318,OSWAL SPG(P),T ,Q,1.45,1.45,1.45,1.45,1.45,1.52,14,27000,39150.00,
500319,INDIAN SUCRO,T ,Q,8.65,8.65,8.65,8.65,8.65,9.10,8,364,3148.00,
500322,PANYAM CEMEN,B ,Q,35.10,38.55,35.10,37.85,37.85,37.85,22,504,18324.00,
500325,RELIANCE    ,A ,Q,977.80,982.90,970.20,980.40,980.40,977.80,8947,146371,142897566.00,
500327,PEACOCK IND.,B ,Q,20.25,20.75,20.00,20.30,20.35,20.25,290,41239,838060.00,
500329,PENTAMED.G  ,B ,Q,1.25,1.29,1.14,1.19,1.19,1.22,559,84660,99736.00,
500330,RAYMOND     ,A ,Q,484.10,506.00,475.00,500.30,500.30,483.40,6245,109848,54251725.00,
500331,PIDILITE    ,A ,Q,424.00,425.00,420.95,424.20,425.00,421.95,786,47604,20158968.00,
500333,PIX TRANS   ,B ,Q,71.00,71.55,67.50,68.90,69.15,70.50,577,42169,2918410.00,
500335,BIRLA CORPN.,B ,Q,475.90,486.00,461.00,466.35,466.35,481.90,525,6043,2851745.00,
500336,SURYA ROSHNI,B ,Q,92.30,93.50,90.75,92.50,93.30,91.80,519,40785,3762685.00,
500337,PRIME SECUR.,B ,Q,6.90,7.20,6.80,7.02,7.00,6.87,26,4206,29658.00,
500338,PRISM CEMENT,B ,Q,76.25,76.25,74.80,75.10,74.80,75.20,552,14684,1105986.00,
500339,RAIN        ,B ,Q,50.40,50.80,48.60,48.80,48.80,50.60,1114,62144,3078724.00,
500343,PUDUMJEE    ,B ,Q,16.50,16.50,16.00,16.00,16.00,16.26,14,1800,28915.00,
500346,PUN.COMMUNI.,B ,Q,77.40,77.40,69.60,72.05,69.60,73.00,59,880,63648.00,
500350,RSWM  LTD   ,B ,Q,193.40,196.00,191.50,194.25,194.25,189.65,279,5385,1039370.00,
500354,RAJSH.SUGAR ,B ,Q,27.20,27.20,24.50,25.30,25.40,27.25,107,4012,102008.00,
500355,RALLIS INDIA,A ,Q,224.35,225.90,222.10,223.10,223.10,224.45,771,17498,3901314.00,
500356,RAMANEWS    ,B ,Q,9.56,9.97,8.35,8.62,8.62,9.25,668,126520,1160439.00,
500358,RAMA PETRO  ,B ,Q,3.26,3.54,3.26,3.54,3.54,3.38,12,5300,17522.00,
500359,RANBAXY LAB.,A ,Q,596.65,630.00,587.00,623.70,623.70,602.65,21966,535440,327567349.00,
500360,RAPICUT CARB,B ,Q,47.50,47.50,41.25,43.25,46.70,46.10,105,6663,294367.00,
500365,RMGALLOY    ,B ,Q,4.54,5.69,4.38,4.53,4.67,4.85,113,27577,130903.00,
500366,ROLTA (I)   ,B ,Q,113.60,114.50,111.10,112.10,112.10,113.50,4864,261572,29387870.00,
500367,RUBFILA INT.,B ,Q,46.00,47.35,46.00,46.95,46.95,47.40,122,10619,496026.00,
500368,RUCHI SOYA  ,B ,Q,39.40,39.40,38.85,39.00,39.00,39.25,586,42366,1655780.00,
500370,SALORA INT. ,B ,Q,40.00,40.40,37.15,40.40,40.40,41.10,6,400,15512.00,
500372,SAMTEL COL  ,B ,Q,1.95,1.95,1.82,1.83,1.83,1.90,22,3075,5745.00,
500378,JINDAL SAW  ,B ,Q,98.25,107.50,97.25,106.75,106.75,97.55,42501,3990767,416771690.00,
500380,JK LAKSHMI  ,A ,Q,383.00,389.50,373.00,388.15,388.15,381.80,2267,29873,11466710.00,
500387,SHREE CEMENT,A ,Q,9085.00,9085.00,9000.00,9015.55,9000.00,9049.35,224,290,2619989.00,
500390,REL INFRA   ,A ,Q,639.10,641.75,619.55,626.80,626.80,639.80,12797,296471,186179627.00,
500399,STEELCO GUJ.,B ,Q,7.05,7.05,6.50,6.59,6.55,6.72,74,10058,65927.00,
500400,TATA POWER  ,A ,Q,89.00,89.90,87.25,89.40,89.40,88.50,2783,287026,25435140.00,
500402,SPMLINFRA   ,B ,Q,78.00,81.00,76.00,76.70,76.00,79.00,127,1574,122218.00,
500403,SUNDARAM FAS,B ,Q,205.00,207.70,200.15,202.70,202.70,197.75,4490,127380,25927532.00,
500404,SUNFLAG IRON,B ,Q,27.50,27.80,27.15,27.25,27.25,27.55,217,21930,601183.00,
500405,SUPREME PET ,B ,Q,75.50,75.50,74.70,75.05,75.05,74.65,138,6202,465961.00,
500407,SWARAJ ENGIN,B ,Q,960.00,965.00,935.05,938.60,935.05,953.75,235,1171,1105564.00,
500408,TATA ELXSI  ,A ,Q,608.50,616.90,605.00,610.60,610.60,612.60,3208,59611,36383854.00,
500410,ACC LTD     ,A ,Q,1465.00,1465.00,1440.00,1445.35,1445.35,1461.95,1944,19001,27521148.00,
500411,THERMAX     ,A ,Q,1020.00,1052.00,1020.00,1048.85,1048.85,1015.75,944,3851,4004312.00,
500412,THIRUMALAI  ,B ,Q,105.00,106.90,104.20,104.85,104.85,105.30,210,7134,750414.00,
500413,THOMAS COOK ,B ,Q,184.10,189.95,178.50,187.25,187.25,183.30,3975,115491,21335843.00,
500414,TIMEX GROUP ,B ,Q,16.80,17.10,16.50,16.55,16.55,16.65,92,11547,191952.00,
500418,TOKYO PLAST ,B ,Q,39.50,41.65,39.50,41.00,41.00,40.45,174,7592,308150.00,
500420,TORRENT PHAR,A ,Q,1027.55,1029.50,1015.00,1020.15,1020.15,1034.80,1590,9955,10170717.00,
500422,TRANSCHEM   ,B ,Q,22.80,22.80,21.55,21.55,21.55,21.35,33,1593,35955.00,
500425,AMBUJA CEME ,A ,Q,223.00,223.00,218.00,221.65,221.65,222.30,1415,58372,12840887.00,
500429,UNIPHOS ENT.,B ,Q,29.25,29.30,29.10,29.10,29.10,29.05,39,3349,97675.00,
500439,VARD HOLDNG ,B ,Q,721.10,730.00,712.05,714.15,712.05,749.00,25,101,72229.00,
500440,HINDALCO    ,A ,Q,155.25,157.60,154.20,156.05,156.05,154.85,13497,745697,116232928.00,
500444,WEST COAST  ,B ,Q,63.50,63.90,61.50,62.70,62.70,63.15,1089,76393,4777864.00,
500449,HIND.ORG.CHM,B ,Q,23.50,23.50,22.50,22.85,22.85,23.20,286,31770,723956.00,
500456,PAS.ACRYLON ,B ,Q,18.70,18.76,16.21,16.21,16.21,18.01,1031,530564,8812282.00,
500458,PHIL CORPN. ,T ,Q,2.90,2.90,2.85,2.85,2.85,2.99,4,9,25.00,
500459,PROCTER &GAM,A ,Q,5646.00,5819.55,5622.10,5771.65,5771.65,5645.45,1056,4113,23539911.00,
500460,MUKAND LTD. ,B ,Q,51.55,53.50,50.95,51.90,51.90,51.25,665,51041,2654582.00,
500463,AGCNET      ,B ,Q,88.35,88.50,84.00,84.15,84.15,88.35,300,5697,486351.00,
500464,UCAL FUEL   ,B ,Q,139.20,151.45,138.45,151.45,151.45,137.70,7727,363880,54183909.00,
500465,VARUN SHIP. ,B ,Q,7.23,7.30,7.16,7.20,7.20,7.27,189,47740,344198.00,
500467,HARR.MALAYAL,B ,Q,59.90,59.95,59.00,59.45,59.45,59.90,398,10223,607419.00,
500469,FEDERAL BANK,A ,Q,142.50,143.40,140.70,141.90,141.90,142.90,1802,115175,16357024.00,
